out,in_time,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_weather_0,in_temperature_0,in_pm25_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_weather_1,in_temperature_1,in_pm25_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2,in_weather_2,in_temperature_2,in_pm25_2
1,129,4,3,193,14,10,4,2,1,53,30,6,73621,30,1,1,5,194,26,9,10,2,1,53,30,1,0,1,150,50,15,7,2,1,53
0,130,1,0,144,12,3,5,2,1,53,30,3,73621,30,6,4,3,193,14,10,4,2,1,53,30,1,1,5,194,26,9,10,2,1,53
0,131,0,3,176,20,7,4,2,1,53,30,1,73621,30,3,1,0,144,12,3,5,2,1,53,30,6,4,3,193,14,10,4,2,1,53
0,132,0,1,155,11,4,4,2,1,53,30,0,73621,30,1,0,3,176,20,7,4,2,1,53,30,3,1,0,144,12,3,5,2,1,53
1,133,0,5,132,18,2,6,2,1,53,30,3,73621,30,0,0,1,155,11,4,4,2,1,53,30,1,0,3,176,20,7,4,2,1,53
1,134,1,0,173,31,7,9,2,1,53,30,2,73621,30,3,0,5,132,18,2,6,2,1,53,30,0,0,1,155,11,4,4,2,1,53
4,135,1,3,179,25,8,7,2,1,53,30,2,73621,30,2,1,0,173,31,7,9,2,1,53,30,3,0,5,132,18,2,6,2,1,53
1,136,4,2,141,24,8,8,2,1,53,30,4,73621,30,2,1,3,179,25,8,7,2,1,53,30,2,1,0,173,31,7,9,2,1,53
0,137,1,1,100,8,3,1,2,1,58,30,4,73621,30,4,4,2,141,24,8,8,2,1,53,30,2,1,3,179,25,8,7,2,1,53
0,138,0,3,171,14,2,6,2,1,58,30,0,73621,30,4,1,1,100,8,3,1,2,1,58,30,4,4,2,141,24,8,8,2,1,53
0,139,0,0,146,9,4,4,2,1,58,30,0,73621,30,0,0,3,171,14,2,6,2,1,58,30,4,1,1,100,8,3,1,2,1,58
0,140,0,0,98,12,8,9,2,1,58,30,0,73621,30,0,0,0,146,9,4,4,2,1,58,30,0,0,3,171,14,2,6,2,1,58
0,141,0,2,128,22,8,7,2,1,58,30,1,73621,30,0,0,0,98,12,8,9,2,1,58,30,0,0,0,146,9,4,4,2,1,58
1,142,0,3,98,29,9,3,2,1,58,30,0,73621,30,1,0,2,128,22,8,7,2,1,58,30,0,0,0,98,12,8,9,2,1,58
0,143,1,0,69,8,3,0,2,1,58,30,2,73621,30,0,0,3,98,29,9,3,2,1,58,30,1,0,2,128,22,8,7,2,1,58
0,144,0,0,103,29,5,3,2,1,59,30,1,73621,30,2,1,0,69,8,3,0,2,1,58,30,0,0,3,98,29,9,3,2,1,58
1,120,1,17,601,95,35,19,4,1,48,31,17,95201,31,15,1,10,644,69,18,21,4,2,44,31,10,2,10,660,83,14,15,4,1,44
0,121,1,13,613,122,18,17,4,1,48,31,4,95201,31,17,1,17,601,95,35,19,4,1,48,31,15,1,10,644,69,18,21,4,2,44
1,122,0,3,624,96,30,23,4,1,48,31,3,95201,31,4,1,13,613,122,18,17,4,1,48,31,17,1,17,601,95,35,19,4,1,48
4,123,1,17,565,114,43,29,4,1,48,31,11,95201,31,3,0,3,624,96,30,23,4,1,48,31,4,1,13,613,122,18,17,4,1,48
3,124,4,5,567,97,33,28,2,1,48,31,14,95201,31,11,1,17,565,114,43,29,4,1,48,31,3,0,3,624,96,30,23,4,1,48
1,125,3,14,596,81,29,10,2,1,48,31,13,95201,31,14,4,5,567,97,33,28,2,1,48,31,11,1,17,565,114,43,29,4,1,48
2,126,1,14,571,106,22,32,2,1,53,31,10,95201,31,13,3,14,596,81,29,10,2,1,48,31,14,4,5,567,97,33,28,2,1,48
0,127,2,16,578,95,29,28,2,1,53,31,8,95201,31,10,1,14,571,106,22,32,2,1,53,31,13,3,14,596,81,29,10,2,1,48
0,128,0,16,637,67,23,15,2,1,53,31,2,95201,31,8,2,16,578,95,29,28,2,1,53,31,10,1,14,571,106,22,32,2,1,53
0,129,0,16,660,68,7,17,2,1,53,31,9,95201,31,2,0,16,637,67,23,15,2,1,53,31,8,2,16,578,95,29,28,2,1,53
1,130,0,18,597,63,19,23,2,1,53,31,4,95201,31,9,0,16,660,68,7,17,2,1,53,31,2,0,16,637,67,23,15,2,1,53
0,131,1,17,543,54,15,9,2,1,53,31,4,95201,31,4,0,18,597,63,19,23,2,1,53,31,9,0,16,660,68,7,17,2,1,53
0,132,0,6,615,50,9,8,2,1,53,31,5,95201,31,4,1,17,543,54,15,9,2,1,53,31,4,0,18,597,63,19,23,2,1,53
0,133,0,16,547,63,36,18,2,1,53,31,12,95201,31,5,0,6,615,50,9,8,2,1,53,31,4,1,17,543,54,15,9,2,1,53
0,134,0,11,618,75,14,15,2,1,53,31,7,95201,31,12,0,16,547,63,36,18,2,1,53,31,5,0,6,615,50,9,8,2,1,53
3,135,0,7,594,66,17,16,2,1,53,31,11,95201,31,7,0,11,618,75,14,15,2,1,53,31,12,0,16,547,63,36,18,2,1,53
4,136,3,11,586,57,24,11,2,1,53,31,6,95201,31,11,0,7,594,66,17,16,2,1,53,31,7,0,11,618,75,14,15,2,1,53
0,137,4,8,608,64,21,20,2,1,58,31,7,95201,31,6,3,11,586,57,24,11,2,1,53,31,11,0,7,594,66,17,16,2,1,53
0,138,0,11,586,48,11,14,2,1,58,31,6,95201,31,7,4,8,608,64,21,20,2,1,58,31,6,3,11,586,57,24,11,2,1,53
1,139,0,3,514,49,19,15,2,1,58,31,2,95201,31,6,0,11,586,48,11,14,2,1,58,31,7,4,8,608,64,21,20,2,1,58
0,140,1,7,534,58,21,16,2,1,58,31,6,95201,31,2,0,3,514,49,19,15,2,1,58,31,6,0,11,586,48,11,14,2,1,58
0,141,0,5,536,48,13,25,2,1,58,31,2,95201,31,6,1,7,534,58,21,16,2,1,58,31,2,0,3,514,49,19,15,2,1,58
0,142,0,10,557,37,12,13,2,1,58,31,3,95201,31,2,0,5,536,48,13,25,2,1,58,31,6,1,7,534,58,21,16,2,1,58
2,143,0,7,507,36,14,13,2,1,58,31,4,95201,31,3,0,10,557,37,12,13,2,1,58,31,2,0,5,536,48,13,25,2,1,58
0,144,2,5,501,54,15,12,2,1,59,31,6,95201,31,4,0,7,507,36,14,13,2,1,58,31,3,0,10,557,37,12,13,2,1,58
0,120,0,1,166,23,0,3,4,1,48,32,4,64325,32,2,2,2,159,15,3,3,4,2,44,32,2,1,5,152,18,1,2,4,1,44
0,121,0,2,129,23,2,5,4,1,48,32,2,64325,32,4,0,1,166,23,0,3,4,1,48,32,2,2,2,159,15,3,3,4,2,44
3,122,0,3,158,17,2,0,4,1,48,32,2,64325,32,2,0,2,129,23,2,5,4,1,48,32,4,0,1,166,23,0,3,4,1,48
1,123,3,1,139,8,1,3,4,1,48,32,4,64325,32,2,0,3,158,17,2,0,4,1,48,32,2,0,2,129,23,2,5,4,1,48
1,124,1,5,130,19,7,2,2,1,48,32,4,64325,32,4,3,1,139,8,1,3,4,1,48,32,2,0,3,158,17,2,0,4,1,48
0,125,1,2,159,10,0,7,2,1,48,32,8,64325,32,4,1,5,130,19,7,2,2,1,48,32,4,3,1,139,8,1,3,4,1,48
0,126,0,3,168,14,4,1,2,1,53,32,7,64325,32,8,1,2,159,10,0,7,2,1,48,32,4,1,5,130,19,7,2,2,1,48
2,127,0,7,132,11,11,2,2,1,53,32,2,64325,32,7,0,3,168,14,4,1,2,1,53,32,8,1,2,159,10,0,7,2,1,48
0,128,2,3,152,15,2,2,2,1,53,32,5,64325,32,2,0,7,132,11,11,2,2,1,53,32,7,0,3,168,14,4,1,2,1,53
3,129,0,5,141,14,2,2,2,1,53,32,4,64325,32,5,2,3,152,15,2,2,2,1,53,32,2,0,7,132,11,11,2,2,1,53
0,130,3,1,192,17,4,0,2,1,53,32,7,64325,32,4,0,5,141,14,2,2,2,1,53,32,5,2,3,152,15,2,2,2,1,53
0,131,0,1,171,6,3,2,2,1,53,32,1,64325,32,7,3,1,192,17,4,0,2,1,53,32,4,0,5,141,14,2,2,2,1,53
1,132,0,2,160,8,0,5,2,1,53,32,3,64325,32,1,0,1,171,6,3,2,2,1,53,32,7,3,1,192,17,4,0,2,1,53
1,133,1,3,158,11,2,1,2,1,53,32,3,64325,32,3,0,2,160,8,0,5,2,1,53,32,1,0,1,171,6,3,2,2,1,53
1,134,1,5,124,4,4,2,2,1,53,32,4,64325,32,3,1,3,158,11,2,1,2,1,53,32,3,0,2,160,8,0,5,2,1,53
1,135,1,1,93,12,2,2,2,1,53,32,4,64325,32,4,1,5,124,4,4,2,2,1,53,32,3,1,3,158,11,2,1,2,1,53
0,136,1,3,142,2,7,2,2,1,53,32,3,64325,32,4,1,1,93,12,2,2,2,1,53,32,4,1,5,124,4,4,2,2,1,53
1,137,0,0,143,2,5,0,2,1,58,32,2,64325,32,3,1,3,142,2,7,2,2,1,53,32,4,1,1,93,12,2,2,2,1,53
4,138,1,1,133,6,6,3,2,1,58,32,2,64325,32,2,0,0,143,2,5,0,2,1,58,32,3,1,3,142,2,7,2,2,1,53
1,139,4,4,130,1,1,4,2,1,58,32,4,64325,32,2,1,1,133,6,6,3,2,1,58,32,2,0,0,143,2,5,0,2,1,58
0,140,1,3,138,3,0,3,2,1,58,32,2,64325,32,4,4,4,130,1,1,4,2,1,58,32,2,1,1,133,6,6,3,2,1,58
0,141,0,1,113,17,2,3,2,1,58,32,0,64325,32,2,1,3,138,3,0,3,2,1,58,32,4,4,4,130,1,1,4,2,1,58
0,142,0,0,140,8,1,3,2,1,58,32,0,64325,32,0,0,1,113,17,2,3,2,1,58,32,2,1,3,138,3,0,3,2,1,58
1,143,0,3,130,7,0,0,2,1,58,32,2,64325,32,0,0,0,140,8,1,3,2,1,58,32,0,0,1,113,17,2,3,2,1,58
1,144,1,0,130,2,4,6,2,1,59,32,2,64325,32,2,0,3,130,7,0,0,2,1,58,32,0,0,0,140,8,1,3,2,1,58
0,120,0,15,286,68,23,4,4,1,48,33,11,102256,33,8,0,5,276,70,20,15,4,2,44,33,7,0,7,242,79,25,10,4,1,44
0,121,0,7,273,84,13,8,4,1,48,33,7,102256,33,11,0,15,286,68,23,4,4,1,48,33,8,0,5,276,70,20,15,4,2,44
0,122,0,5,246,62,11,8,4,1,48,33,8,102256,33,7,0,7,273,84,13,8,4,1,48,33,11,0,15,286,68,23,4,4,1,48
0,123,0,7,260,66,16,13,4,1,48,33,11,102256,33,8,0,5,246,62,11,8,4,1,48,33,7,0,7,273,84,13,8,4,1,48
1,124,0,12,260,65,18,6,2,1,48,33,9,102256,33,11,0,7,260,66,16,13,4,1,48,33,8,0,5,246,62,11,8,4,1,48
0,125,1,8,248,82,19,10,2,1,48,33,7,102256,33,9,0,12,260,65,18,6,2,1,48,33,11,0,7,260,66,16,13,4,1,48
1,126,0,8,224,51,10,10,2,1,53,33,5,102256,33,7,1,8,248,82,19,10,2,1,48,33,9,0,12,260,65,18,6,2,1,48
0,127,1,7,237,85,11,4,2,1,53,33,6,102256,33,5,0,8,224,51,10,10,2,1,53,33,7,1,8,248,82,19,10,2,1,48
1,128,0,7,255,55,13,4,2,1,53,33,7,102256,33,6,1,7,237,85,11,4,2,1,53,33,5,0,8,224,51,10,10,2,1,53
0,129,1,8,236,51,22,3,2,1,53,33,4,102256,33,7,0,7,255,55,13,4,2,1,53,33,6,1,7,237,85,11,4,2,1,53
0,130,0,9,272,41,15,15,2,1,53,33,3,102256,33,4,1,8,236,51,22,3,2,1,53,33,7,0,7,255,55,13,4,2,1,53
0,131,0,5,221,54,10,18,2,1,53,33,3,102256,33,3,0,9,272,41,15,15,2,1,53,33,4,1,8,236,51,22,3,2,1,53
1,132,0,3,224,67,19,12,2,1,53,33,4,102256,33,3,0,5,221,54,10,18,2,1,53,33,3,0,9,272,41,15,15,2,1,53
0,133,1,8,232,50,11,7,2,1,53,33,6,102256,33,4,0,3,224,67,19,12,2,1,53,33,3,0,5,221,54,10,18,2,1,53
0,134,0,11,235,64,20,14,2,1,53,33,6,102256,33,6,1,8,232,50,11,7,2,1,53,33,4,0,3,224,67,19,12,2,1,53
0,135,0,7,266,44,16,5,2,1,53,33,4,102256,33,6,0,11,235,64,20,14,2,1,53,33,6,1,8,232,50,11,7,2,1,53
0,136,0,9,270,56,21,11,2,1,53,33,3,102256,33,4,0,7,266,44,16,5,2,1,53,33,6,0,11,235,64,20,14,2,1,53
0,137,0,5,257,44,26,6,2,1,58,33,2,102256,33,3,0,9,270,56,21,11,2,1,53,33,4,0,7,266,44,16,5,2,1,53
0,138,0,4,228,41,12,6,2,1,58,33,7,102256,33,2,0,5,257,44,26,6,2,1,58,33,3,0,9,270,56,21,11,2,1,53
0,139,0,4,274,51,13,5,2,1,58,33,5,102256,33,7,0,4,228,41,12,6,2,1,58,33,2,0,5,257,44,26,6,2,1,58
0,140,0,5,219,44,13,8,2,1,58,33,4,102256,33,5,0,4,274,51,13,5,2,1,58,33,7,0,4,228,41,12,6,2,1,58
0,141,0,6,218,36,20,4,2,1,58,33,3,102256,33,4,0,5,219,44,13,8,2,1,58,33,5,0,4,274,51,13,5,2,1,58
0,142,0,2,212,38,16,10,2,1,58,33,5,102256,33,3,0,6,218,36,20,4,2,1,58,33,4,0,5,219,44,13,8,2,1,58
1,143,0,1,169,38,8,13,2,1,58,33,5,102256,33,5,0,2,212,38,16,10,2,1,58,33,3,0,6,218,36,20,4,2,1,58
3,144,1,1,165,61,10,7,2,1,59,33,6,102256,33,5,0,1,169,38,8,13,2,1,58,33,5,0,2,212,38,16,10,2,1,58
0,120,0,2,241,38,9,4,4,1,48,34,8,80427,34,4,0,4,212,39,16,3,4,2,44,34,5,0,5,280,51,19,12,4,1,44
0,121,0,1,245,61,11,8,4,1,48,34,3,80427,34,8,0,2,241,38,9,4,4,1,48,34,4,0,4,212,39,16,3,4,2,44
0,122,0,4,262,54,7,4,4,1,48,34,2,80427,34,3,0,1,245,61,11,8,4,1,48,34,8,0,2,241,38,9,4,4,1,48
0,123,0,5,248,44,11,5,4,1,48,34,8,80427,34,2,0,4,262,54,7,4,4,1,48,34,3,0,1,245,61,11,8,4,1,48
0,124,0,6,237,54,16,6,2,1,48,34,4,80427,34,8,0,5,248,44,11,5,4,1,48,34,2,0,4,262,54,7,4,4,1,48
0,125,0,5,227,48,20,6,2,1,48,34,5,80427,34,4,0,6,237,54,16,6,2,1,48,34,8,0,5,248,44,11,5,4,1,48
0,126,0,9,231,52,15,9,2,1,53,34,3,80427,34,5,0,5,227,48,20,6,2,1,48,34,4,0,6,237,54,16,6,2,1,48
1,127,0,13,242,46,17,12,2,1,53,34,2,80427,34,3,0,9,231,52,15,9,2,1,53,34,5,0,5,227,48,20,6,2,1,48
1,128,1,7,264,61,11,8,2,1,53,34,1,80427,34,2,0,13,242,46,17,12,2,1,53,34,3,0,9,231,52,15,9,2,1,53
1,129,1,5,215,38,17,4,2,1,53,34,4,80427,34,1,1,7,264,61,11,8,2,1,53,34,2,0,13,242,46,17,12,2,1,53
2,130,1,5,257,33,11,8,2,1,53,34,5,80427,34,4,1,5,215,38,17,4,2,1,53,34,1,1,7,264,61,11,8,2,1,53
2,131,2,8,246,40,15,2,2,1,53,34,3,80427,34,5,1,5,257,33,11,8,2,1,53,34,4,1,5,215,38,17,4,2,1,53
1,132,2,5,246,39,6,5,2,1,53,34,3,80427,34,3,2,8,246,40,15,2,2,1,53,34,5,1,5,257,33,11,8,2,1,53
1,133,1,1,250,48,15,6,2,1,53,34,5,80427,34,3,2,5,246,39,6,5,2,1,53,34,3,2,8,246,40,15,2,2,1,53
4,134,1,7,226,29,15,0,2,1,53,34,3,80427,34,5,1,1,250,48,15,6,2,1,53,34,3,2,5,246,39,6,5,2,1,53
2,135,4,5,230,54,11,5,2,1,53,34,5,80427,34,3,1,7,226,29,15,0,2,1,53,34,5,1,1,250,48,15,6,2,1,53
0,136,2,4,214,26,7,1,2,1,53,34,4,80427,34,5,4,5,230,54,11,5,2,1,53,34,3,1,7,226,29,15,0,2,1,53
0,137,0,6,207,31,11,6,2,1,58,34,1,80427,34,4,2,4,214,26,7,1,2,1,53,34,5,4,5,230,54,11,5,2,1,53
0,138,0,1,214,36,13,2,2,1,58,34,5,80427,34,1,0,6,207,31,11,6,2,1,58,34,4,2,4,214,26,7,1,2,1,53
0,139,0,4,190,47,9,5,2,1,58,34,2,80427,34,5,0,1,214,36,13,2,2,1,58,34,1,0,6,207,31,11,6,2,1,58
0,140,0,0,255,46,22,1,2,1,58,34,2,80427,34,2,0,4,190,47,9,5,2,1,58,34,5,0,1,214,36,13,2,2,1,58
2,141,0,4,224,41,5,8,2,1,58,34,1,80427,34,2,0,0,255,46,22,1,2,1,58,34,2,0,4,190,47,9,5,2,1,58
1,142,2,2,189,16,7,3,2,1,58,34,2,80427,34,1,0,4,224,41,5,8,2,1,58,34,2,0,0,255,46,22,1,2,1,58
0,143,1,0,183,32,9,3,2,1,58,34,1,80427,34,2,2,2,189,16,7,3,2,1,58,34,1,0,4,224,41,5,8,2,1,58
0,144,0,1,153,27,12,1,2,1,59,34,0,80427,34,1,1,0,183,32,9,3,2,1,58,34,2,2,2,189,16,7,3,2,1,58
7,120,1,12,272,45,11,5,4,1,48,35,18,64823,35,39,4,10,317,37,17,5,4,2,44,35,37,12,13,326,45,3,9,4,1,44
4,121,7,8,335,23,6,9,4,1,48,35,29,64823,35,18,1,12,272,45,11,5,4,1,48,35,39,4,10,317,37,17,5,4,2,44
5,122,4,25,272,60,12,9,4,1,48,35,35,64823,35,29,7,8,335,23,6,9,4,1,48,35,18,1,12,272,45,11,5,4,1,48
2,123,5,17,348,31,15,8,4,1,48,35,33,64823,35,35,4,25,272,60,12,9,4,1,48,35,29,7,8,335,23,6,9,4,1,48
2,124,2,20,307,48,10,8,2,1,48,35,28,64823,35,33,5,17,348,31,15,8,4,1,48,35,35,4,25,272,60,12,9,4,1,48
1,125,2,18,276,42,16,5,2,1,48,35,27,64823,35,28,2,20,307,48,10,8,2,1,48,35,33,5,17,348,31,15,8,4,1,48
3,126,1,8,354,30,8,2,2,1,53,35,22,64823,35,27,2,18,276,42,16,5,2,1,48,35,28,2,20,307,48,10,8,2,1,48
1,127,3,10,289,46,8,1,2,1,53,35,22,64823,35,22,1,8,354,30,8,2,2,1,53,35,27,2,18,276,42,16,5,2,1,48
7,128,1,9,278,39,10,4,2,1,53,35,12,64823,35,22,3,10,289,46,8,1,2,1,53,35,22,1,8,354,30,8,2,2,1,53
13,129,7,11,279,19,5,5,2,1,53,35,12,64823,35,12,1,9,278,39,10,4,2,1,53,35,22,3,10,289,46,8,1,2,1,53
6,130,13,13,246,24,1,1,2,1,53,35,20,64823,35,12,7,11,279,19,5,5,2,1,53,35,12,1,9,278,39,10,4,2,1,53
4,131,6,11,236,32,4,2,2,1,53,35,13,64823,35,20,13,13,246,24,1,1,2,1,53,35,12,7,11,279,19,5,5,2,1,53
3,132,4,15,277,40,6,4,2,1,53,35,16,64823,35,13,6,11,236,32,4,2,2,1,53,35,20,13,13,246,24,1,1,2,1,53
1,133,3,15,241,30,4,6,2,1,53,35,11,64823,35,16,4,15,277,40,6,4,2,1,53,35,13,6,11,236,32,4,2,2,1,53
1,134,1,12,277,18,6,2,2,1,53,35,11,64823,35,11,3,15,241,30,4,6,2,1,53,35,16,4,15,277,40,6,4,2,1,53
1,135,1,4,242,23,2,8,2,1,53,35,10,64823,35,11,1,12,277,18,6,2,2,1,53,35,11,3,15,241,30,4,6,2,1,53
0,136,1,7,243,21,5,7,2,1,53,35,4,64823,35,10,1,4,242,23,2,8,2,1,53,35,11,1,12,277,18,6,2,2,1,53
0,137,0,5,258,26,11,11,2,1,58,35,5,64823,35,4,1,7,243,21,5,7,2,1,53,35,10,1,4,242,23,2,8,2,1,53
0,138,0,7,273,29,4,4,2,1,58,35,10,64823,35,5,0,5,258,26,11,11,2,1,58,35,4,1,7,243,21,5,7,2,1,53
0,139,0,5,276,31,4,4,2,1,58,35,4,64823,35,10,0,7,273,29,4,4,2,1,58,35,5,0,5,258,26,11,11,2,1,58
0,140,0,4,296,32,7,3,2,1,58,35,3,64823,35,4,0,5,276,31,4,4,2,1,58,35,10,0,7,273,29,4,4,2,1,58
0,141,0,5,289,27,1,0,2,1,58,35,5,64823,35,3,0,4,296,32,7,3,2,1,58,35,4,0,5,276,31,4,4,2,1,58
0,142,0,3,285,23,3,4,2,1,58,35,3,64823,35,5,0,5,289,27,1,0,2,1,58,35,3,0,4,296,32,7,3,2,1,58
1,143,0,1,271,25,3,2,2,1,58,35,2,64823,35,3,0,3,285,23,3,4,2,1,58,35,5,0,5,289,27,1,0,2,1,58
1,144,1,5,221,17,5,3,2,1,59,35,7,64823,35,2,0,1,271,25,3,2,2,1,58,35,3,0,3,285,23,3,4,2,1,58
4,120,0,16,370,56,9,18,4,1,48,36,9,43824,36,10,0,14,397,57,16,9,4,2,44,36,16,1,17,367,74,30,3,4,1,44
3,121,4,16,370,45,13,13,4,1,48,36,25,43824,36,9,0,16,370,56,9,18,4,1,48,36,10,0,14,397,57,16,9,4,2,44
0,122,3,23,335,62,22,20,4,1,48,36,36,43824,36,25,4,16,370,45,13,13,4,1,48,36,9,0,16,370,56,9,18,4,1,48
0,123,0,27,348,44,25,10,4,1,48,36,25,43824,36,36,3,23,335,62,22,20,4,1,48,36,25,4,16,370,45,13,13,4,1,48
1,124,0,27,412,53,11,9,2,1,48,36,13,43824,36,25,0,27,348,44,25,10,4,1,48,36,36,3,23,335,62,22,20,4,1,48
1,125,1,34,395,50,26,15,2,1,48,36,22,43824,36,13,0,27,412,53,11,9,2,1,48,36,25,0,27,348,44,25,10,4,1,48
0,126,1,15,367,53,20,11,2,1,53,36,13,43824,36,22,1,34,395,50,26,15,2,1,48,36,13,0,27,412,53,11,9,2,1,48
1,127,0,23,354,73,10,5,2,1,53,36,18,43824,36,13,1,15,367,53,20,11,2,1,53,36,22,1,34,395,50,26,15,2,1,48
0,128,1,31,352,44,15,5,2,1,53,36,12,43824,36,18,0,23,354,73,10,5,2,1,53,36,13,1,15,367,53,20,11,2,1,53
0,129,0,19,334,54,10,4,2,1,53,36,11,43824,36,12,1,31,352,44,15,5,2,1,53,36,18,0,23,354,73,10,5,2,1,53
1,130,0,28,368,44,7,13,2,1,53,36,6,43824,36,11,0,19,334,54,10,4,2,1,53,36,12,1,31,352,44,15,5,2,1,53
0,131,1,21,333,58,11,5,2,1,53,36,8,43824,36,6,0,28,368,44,7,13,2,1,53,36,11,0,19,334,54,10,4,2,1,53
3,132,0,13,332,41,11,4,2,1,53,36,3,43824,36,8,1,21,333,58,11,5,2,1,53,36,6,0,28,368,44,7,13,2,1,53
0,133,3,13,329,42,5,11,2,1,53,36,12,43824,36,3,0,13,332,41,11,4,2,1,53,36,8,1,21,333,58,11,5,2,1,53
1,134,0,16,296,46,15,7,2,1,53,36,8,43824,36,12,3,13,329,42,5,11,2,1,53,36,3,0,13,332,41,11,4,2,1,53
12,135,1,10,303,43,15,9,2,1,53,36,14,43824,36,8,0,16,296,46,15,7,2,1,53,36,12,3,13,329,42,5,11,2,1,53
2,136,12,12,285,38,8,17,2,1,53,36,16,43824,36,14,1,10,303,43,15,9,2,1,53,36,8,0,16,296,46,15,7,2,1,53
0,137,2,13,261,49,7,5,2,1,58,36,10,43824,36,16,12,12,285,38,8,17,2,1,53,36,14,1,10,303,43,15,9,2,1,53
0,138,0,13,264,43,15,6,2,1,58,36,10,43824,36,10,2,13,261,49,7,5,2,1,58,36,16,12,12,285,38,8,17,2,1,53
2,139,0,7,253,43,8,13,2,1,58,36,5,43824,36,10,0,13,264,43,15,6,2,1,58,36,10,2,13,261,49,7,5,2,1,58
0,140,2,7,304,36,9,6,2,1,58,36,9,43824,36,5,0,7,253,43,8,13,2,1,58,36,10,0,13,264,43,15,6,2,1,58
0,141,0,10,285,35,10,10,2,1,58,36,1,43824,36,9,2,7,304,36,9,6,2,1,58,36,5,0,7,253,43,8,13,2,1,58
0,142,0,9,234,38,10,8,2,1,58,36,4,43824,36,1,0,10,285,35,10,10,2,1,58,36,9,2,7,304,36,9,6,2,1,58
0,143,0,6,223,47,11,8,2,1,58,36,1,43824,36,4,0,9,234,38,10,8,2,1,58,36,1,0,10,285,35,10,10,2,1,58
1,144,0,4,228,29,13,6,2,1,59,36,3,43824,36,1,0,6,223,47,11,8,2,1,58,36,4,0,9,234,38,10,8,2,1,58
8,120,7,119,1811,478,125,109,4,1,48,37,165,727744,37,153,6,106,1777,484,124,108,4,2,44,37,165,4,122,1792,486,193,121,4,1,44
9,121,8,137,1753,430,117,103,4,1,48,37,181,727744,37,165,7,119,1811,478,125,109,4,1,48,37,153,6,106,1777,484,124,108,4,2,44
5,122,9,164,1826,469,132,96,4,1,48,37,159,727744,37,181,8,137,1753,430,117,103,4,1,48,37,165,7,119,1811,478,125,109,4,1,48
4,123,5,162,1890,451,152,80,4,1,48,37,178,727744,37,159,9,164,1826,469,132,96,4,1,48,37,181,8,137,1753,430,117,103,4,1,48
7,124,4,182,1823,453,148,93,2,1,48,37,170,727744,37,178,5,162,1890,451,152,80,4,1,48,37,159,9,164,1826,469,132,96,4,1,48
11,125,7,183,1794,455,124,80,2,1,48,37,189,727744,37,170,4,182,1823,453,148,93,2,1,48,37,178,5,162,1890,451,152,80,4,1,48
3,126,11,170,1760,439,123,106,2,1,53,37,173,727744,37,189,7,183,1794,455,124,80,2,1,48,37,170,4,182,1823,453,148,93,2,1,48
10,127,3,194,1843,377,122,75,2,1,53,37,186,727744,37,173,11,170,1760,439,123,106,2,1,53,37,189,7,183,1794,455,124,80,2,1,48
12,128,10,184,1809,359,118,67,2,1,53,37,209,727744,37,186,3,194,1843,377,122,75,2,1,53,37,173,11,170,1760,439,123,106,2,1,53
39,129,12,182,1823,373,120,86,2,1,53,37,212,727744,37,209,10,184,1809,359,118,67,2,1,53,37,186,3,194,1843,377,122,75,2,1,53
10,130,39,195,1935,409,119,70,2,1,53,37,202,727744,37,212,12,182,1823,373,120,86,2,1,53,37,209,10,184,1809,359,118,67,2,1,53
7,131,10,170,1739,356,111,86,2,1,53,37,182,727744,37,202,39,195,1935,409,119,70,2,1,53,37,212,12,182,1823,373,120,86,2,1,53
6,132,7,135,1795,335,105,76,2,1,53,37,155,727744,37,182,10,170,1739,356,111,86,2,1,53,37,202,39,195,1935,409,119,70,2,1,53
15,133,6,120,1779,319,73,76,2,1,53,37,139,727744,37,155,7,135,1795,335,105,76,2,1,53,37,182,10,170,1739,356,111,86,2,1,53
14,134,15,118,1854,322,85,68,2,1,53,37,168,727744,37,139,6,120,1779,319,73,76,2,1,53,37,155,7,135,1795,335,105,76,2,1,53
9,135,14,125,1800,291,95,56,2,1,53,37,143,727744,37,168,15,118,1854,322,85,68,2,1,53,37,139,6,120,1779,319,73,76,2,1,53
7,136,9,74,1803,318,92,44,2,1,53,37,117,727744,37,143,14,125,1800,291,95,56,2,1,53,37,168,15,118,1854,322,85,68,2,1,53
4,137,7,67,1742,290,122,57,2,1,58,37,90,727744,37,117,9,74,1803,318,92,44,2,1,53,37,143,14,125,1800,291,95,56,2,1,53
5,138,4,78,1726,276,120,58,2,1,58,37,90,727744,37,90,7,67,1742,290,122,57,2,1,58,37,117,9,74,1803,318,92,44,2,1,53
3,139,5,46,1732,319,80,83,2,1,58,37,87,727744,37,90,4,78,1726,276,120,58,2,1,58,37,90,7,67,1742,290,122,57,2,1,58
3,140,3,50,1703,267,72,80,2,1,58,37,52,727744,37,87,5,46,1732,319,80,83,2,1,58,37,90,4,78,1726,276,120,58,2,1,58
