out,in_time,in_gap_0,in_ordersAsDest_0,in_weather_0,in_temperature_0,in_pm25_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_weather_1,in_temperature_1,in_pm25_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_weather_2,in_temperature_2,in_pm25_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2
0,8,0,2,2,1,108,41,3,3,0,5,0,27888,5,0,0,1,2,1,108,67,3,1,0,5,0,0,3,2,1,100,91,9,0,1
0,9,0,0,2,1,108,82,2,1,0,5,0,27888,5,0,0,2,2,1,108,41,3,3,0,5,0,0,1,2,1,108,67,3,1,0
1,10,0,0,2,0,108,37,9,2,0,5,0,27888,5,0,0,0,2,1,108,82,2,1,0,5,0,0,2,2,1,108,41,3,3,0
0,11,1,1,2,0,108,41,2,0,0,5,1,27888,5,0,0,0,2,0,108,37,9,2,0,5,0,0,0,2,1,108,82,2,1,0
0,12,0,0,2,0,108,66,8,0,2,5,0,27888,5,1,1,1,2,0,108,41,2,0,0,5,0,0,0,2,0,108,37,9,2,0
0,13,0,0,2,0,108,79,10,0,0,5,0,27888,5,0,0,0,2,0,108,66,8,0,2,5,1,1,1,2,0,108,41,2,0,0
0,14,0,0,2,0,108,66,7,3,0,5,1,27888,5,0,0,0,2,0,108,79,10,0,0,5,0,0,0,2,0,108,66,8,0,2
0,15,0,0,2,0,108,55,3,0,5,5,0,27888,5,1,0,0,2,0,108,66,7,3,0,5,0,0,0,2,0,108,79,10,0,0
0,16,0,1,2,0,108,68,1,4,2,5,0,27888,5,0,0,0,2,0,108,55,3,0,5,5,1,0,0,2,0,108,66,7,3,0
0,17,0,0,2,1,108,28,14,4,0,5,0,27888,5,0,0,1,2,0,108,68,1,4,2,5,0,0,0,2,0,108,55,3,0,5
0,18,0,1,2,0,106,14,12,4,1,5,0,27888,5,0,0,0,2,1,108,28,14,4,0,5,0,0,1,2,0,108,68,1,4,2
0,19,0,0,2,1,106,44,11,1,0,5,0,27888,5,0,0,1,2,0,106,14,12,4,1,5,0,0,0,2,1,108,28,14,4,0
0,20,0,0,2,1,106,29,7,0,1,5,0,27888,5,0,0,0,2,1,106,44,11,1,0,5,0,0,1,2,0,106,14,12,4,1
0,21,0,0,2,1,106,71,4,3,0,5,0,27888,5,0,0,0,2,1,106,29,7,0,1,5,0,0,0,2,1,106,44,11,1,0
0,22,0,1,2,1,106,50,7,0,0,5,0,27888,5,0,0,0,2,1,106,71,4,3,0,5,0,0,0,2,1,106,29,7,0,1
0,23,0,1,2,1,106,63,3,0,2,5,0,27888,5,0,0,1,2,1,106,50,7,0,0,5,0,0,0,2,1,106,71,4,3,0
0,24,0,1,2,1,107,27,11,1,0,5,0,27888,5,0,0,1,2,1,106,63,3,0,2,5,0,0,1,2,1,106,50,7,0,0
0,25,0,0,2,1,107,51,6,1,0,5,0,27888,5,0,0,1,2,1,107,27,11,1,0,5,0,0,1,2,1,106,63,3,0,2
0,26,0,0,2,1,107,25,1,1,2,5,0,27888,5,0,0,0,2,1,107,51,6,1,0,5,0,0,1,2,1,107,27,11,1,0
0,27,0,0,2,1,107,58,6,0,1,5,0,27888,5,0,0,0,2,1,107,25,1,1,2,5,0,0,0,2,1,107,51,6,1,0
0,28,0,0,2,1,107,11,0,1,0,5,0,27888,5,0,0,0,2,1,107,58,6,0,1,5,0,0,0,2,1,107,25,1,1,2
0,29,0,0,2,1,107,17,17,0,1,5,0,27888,5,0,0,0,2,1,107,11,0,1,0,5,0,0,0,2,1,107,58,6,0,1
0,30,0,0,2,1,107,38,1,0,0,5,0,27888,5,0,0,0,2,1,107,17,17,0,1,5,0,0,0,2,1,107,11,0,1,0
0,31,0,0,2,1,112,11,3,2,0,5,0,27888,5,0,0,0,2,1,107,38,1,0,0,5,0,0,0,2,1,107,17,17,0,1
0,32,0,0,2,1,112,11,5,1,0,5,0,27888,5,0,0,0,2,1,112,11,3,2,0,5,0,0,0,2,1,107,38,1,0,0
0,33,0,0,2,1,112,16,2,1,0,5,0,27888,5,0,0,0,2,1,112,11,5,1,0,5,0,0,0,2,1,112,11,3,2,0
0,34,0,0,2,1,112,37,2,3,3,5,0,27888,5,0,0,0,2,1,112,16,2,1,0,5,0,0,0,2,1,112,11,5,1,0
0,35,0,0,2,1,112,65,1,0,0,5,0,27888,5,0,0,0,2,1,112,37,2,3,3,5,0,0,0,2,1,112,16,2,1,0
0,36,0,0,2,1,110,24,1,0,3,5,0,27888,5,0,0,0,2,1,112,65,1,0,0,5,0,0,0,2,1,112,37,2,3,3
1,37,0,1,2,1,110,54,5,1,0,5,0,27888,5,0,0,0,2,1,110,24,1,0,3,5,0,0,0,2,1,112,65,1,0,0
1,38,1,1,2,1,110,29,5,0,0,5,1,27888,5,0,0,1,2,1,110,54,5,1,0,5,0,0,0,2,1,110,24,1,0,3
0,39,1,1,2,1,110,59,9,3,4,5,2,27888,5,1,1,1,2,1,110,29,5,0,0,5,0,0,1,2,1,110,54,5,1,0
0,40,0,1,2,1,110,25,11,0,1,5,0,27888,5,2,1,1,2,1,110,59,9,3,4,5,1,1,1,2,1,110,29,5,0,0
0,41,0,3,2,1,110,81,5,3,0,5,0,27888,5,0,0,1,2,1,110,25,11,0,1,5,2,1,1,2,1,110,59,9,3,4
0,42,0,3,2,1,106,47,4,5,1,5,1,27888,5,0,0,3,2,1,110,81,5,3,0,5,0,0,1,2,1,110,25,11,0,1
0,43,0,0,2,1,106,90,15,5,1,5,1,27888,5,1,0,3,2,1,106,47,4,5,1,5,0,0,3,2,1,110,81,5,3,0
0,44,0,4,1,1,106,115,13,4,2,5,1,27888,5,1,0,0,2,1,106,90,15,5,1,5,1,0,3,2,1,106,47,4,5,1
0,45,0,1,1,1,106,130,24,6,4,5,0,27888,5,1,0,4,1,1,106,115,13,4,2,5,1,0,0,2,1,106,90,15,5,1
0,46,0,2,1,1,106,89,10,6,4,5,3,27888,5,0,0,1,1,1,106,130,24,6,4,5,1,0,4,1,1,106,115,13,4,2
1,47,0,2,1,1,106,107,17,10,2,5,4,27888,5,3,0,2,1,1,106,89,10,6,4,5,0,0,1,1,1,106,130,24,6,4
2,48,1,2,1,1,94,119,32,3,3,5,4,27888,5,4,0,2,1,1,106,107,17,10,2,5,3,0,2,1,1,106,89,10,6,4
1,49,2,0,1,1,94,110,20,3,3,5,3,27888,5,4,1,2,1,1,94,119,32,3,3,5,4,0,2,1,1,106,107,17,10,2
0,5,0,5,2,1,100,269,48,23,8,6,2,106240,6,2,0,6,2,1,102,298,26,10,5,6,4,0,3,2,1,102,305,27,9,4
1,6,0,5,2,1,100,269,37,7,12,6,2,106240,6,2,0,5,2,1,100,269,48,23,8,6,2,0,6,2,1,102,298,26,10,5
0,7,1,2,2,1,108,302,25,8,12,6,8,106240,6,2,0,5,2,1,100,269,37,7,12,6,2,0,5,2,1,100,269,48,23,8
0,8,0,4,2,1,108,320,41,14,10,6,3,106240,6,8,1,2,2,1,108,302,25,8,12,6,2,0,5,2,1,100,269,37,7,12
0,9,0,2,2,1,108,306,38,15,3,6,0,106240,6,3,0,4,2,1,108,320,41,14,10,6,8,1,2,2,1,108,302,25,8,12
0,10,0,1,2,0,108,282,36,10,2,6,2,106240,6,0,0,2,2,1,108,306,38,15,3,6,3,0,4,2,1,108,320,41,14,10
0,11,0,0,2,0,108,247,36,8,9,6,2,106240,6,2,0,1,2,0,108,282,36,10,2,6,0,0,2,2,1,108,306,38,15,3
0,12,0,1,2,0,108,228,26,4,3,6,0,106240,6,2,0,0,2,0,108,247,36,8,9,6,2,0,1,2,0,108,282,36,10,2
0,13,0,1,2,0,108,274,31,8,11,6,3,106240,6,0,0,1,2,0,108,228,26,4,3,6,2,0,0,2,0,108,247,36,8,9
0,14,0,9,2,0,108,258,25,4,8,6,0,106240,6,3,0,1,2,0,108,274,31,8,11,6,0,0,1,2,0,108,228,26,4,3
0,15,0,7,2,0,108,267,22,4,4,6,0,106240,6,0,0,9,2,0,108,258,25,4,8,6,3,0,1,2,0,108,274,31,8,11
0,16,0,3,2,0,108,180,29,3,10,6,0,106240,6,0,0,7,2,0,108,267,22,4,4,6,0,0,9,2,0,108,258,25,4,8
0,17,0,2,2,1,108,152,33,9,6,6,0,106240,6,0,0,3,2,0,108,180,29,3,10,6,0,0,7,2,0,108,267,22,4,4
0,18,0,1,2,0,106,187,33,9,7,6,1,106240,6,0,0,2,2,1,108,152,33,9,6,6,0,0,3,2,0,108,180,29,3,10
0,19,0,2,2,1,106,140,22,6,4,6,1,106240,6,1,0,1,2,0,106,187,33,9,7,6,0,0,2,2,1,108,152,33,9,6
0,20,0,2,2,1,106,215,14,4,8,6,0,106240,6,1,0,2,2,1,106,140,22,6,4,6,1,0,1,2,0,106,187,33,9,7
0,21,0,2,2,1,106,187,19,14,1,6,0,106240,6,0,0,2,2,1,106,215,14,4,8,6,1,0,2,2,1,106,140,22,6,4
0,22,0,2,2,1,106,218,12,2,3,6,0,106240,6,0,0,2,2,1,106,187,19,14,1,6,0,0,2,2,1,106,215,14,4,8
0,23,0,1,2,1,106,196,33,2,9,6,0,106240,6,0,0,2,2,1,106,218,12,2,3,6,0,0,2,2,1,106,187,19,14,1
0,24,0,1,2,1,107,173,5,2,4,6,0,106240,6,0,0,1,2,1,106,196,33,2,9,6,0,0,2,2,1,106,218,12,2,3
0,25,0,0,2,1,107,177,27,4,3,6,1,106240,6,0,0,1,2,1,107,173,5,2,4,6,0,0,1,2,1,106,196,33,2,9
0,26,0,0,2,1,107,161,25,17,5,6,0,106240,6,1,0,0,2,1,107,177,27,4,3,6,0,0,1,2,1,107,173,5,2,4
0,27,0,0,2,1,107,215,10,7,7,6,0,106240,6,0,0,0,2,1,107,161,25,17,5,6,1,0,0,2,1,107,177,27,4,3
0,28,0,0,2,1,107,176,10,7,12,6,1,106240,6,0,0,0,2,1,107,215,10,7,7,6,0,0,0,2,1,107,161,25,17,5
0,29,0,0,2,1,107,137,29,4,0,6,1,106240,6,1,0,0,2,1,107,176,10,7,12,6,0,0,0,2,1,107,215,10,7,7
0,30,0,0,2,1,107,101,23,4,6,6,0,106240,6,1,0,0,2,1,107,137,29,4,0,6,1,0,0,2,1,107,176,10,7,12
0,31,0,2,2,1,112,166,17,10,1,6,0,106240,6,0,0,0,2,1,107,101,23,4,6,6,1,0,0,2,1,107,137,29,4,0
0,32,0,2,2,1,112,218,18,10,3,6,0,106240,6,0,0,2,2,1,112,166,17,10,1,6,0,0,0,2,1,107,101,23,4,6
0,33,0,0,2,1,112,154,20,7,1,6,0,106240,6,0,0,2,2,1,112,218,18,10,3,6,0,0,2,2,1,112,166,17,10,1
0,34,0,2,2,1,112,154,29,10,5,6,0,106240,6,0,0,0,2,1,112,154,20,7,1,6,0,0,2,2,1,112,218,18,10,3
0,35,0,1,2,1,112,193,19,14,4,6,1,106240,6,0,0,2,2,1,112,154,29,10,5,6,0,0,0,2,1,112,154,20,7,1
0,36,0,1,2,1,110,237,16,15,6,6,1,106240,6,1,0,1,2,1,112,193,19,14,4,6,0,0,2,2,1,112,154,29,10,5
0,37,0,0,2,1,110,225,22,7,9,6,1,106240,6,1,0,1,2,1,110,237,16,15,6,6,1,0,1,2,1,112,193,19,14,4
0,38,0,2,2,1,110,217,38,10,13,6,0,106240,6,1,0,0,2,1,110,225,22,7,9,6,1,0,1,2,1,110,237,16,15,6
1,39,0,2,2,1,110,201,19,18,10,6,0,106240,6,0,0,2,2,1,110,217,38,10,13,6,1,0,0,2,1,110,225,22,7,9
1,40,1,0,2,1,110,230,24,8,19,6,1,106240,6,0,0,2,2,1,110,201,19,18,10,6,0,0,2,2,1,110,217,38,10,13
1,41,1,1,2,1,110,247,27,5,6,6,8,106240,6,1,1,0,2,1,110,230,24,8,19,6,0,0,2,2,1,110,201,19,18,10
0,42,1,6,2,1,106,251,47,16,12,6,11,106240,6,8,1,1,2,1,110,247,27,5,6,6,1,1,0,2,1,110,230,24,8,19
1,43,0,2,2,1,106,292,42,13,21,6,8,106240,6,11,1,6,2,1,106,251,47,16,12,6,8,1,1,2,1,110,247,27,5,6
4,44,1,4,1,1,106,320,40,12,14,6,16,106240,6,8,0,2,2,1,106,292,42,13,21,6,11,1,6,2,1,106,251,47,16,12
3,45,4,2,1,1,106,325,40,12,10,6,37,106240,6,16,1,4,1,1,106,320,40,12,14,6,8,0,2,2,1,106,292,42,13,21
4,46,3,6,1,1,106,308,45,19,13,6,36,106240,6,37,4,2,1,1,106,325,40,12,10,6,16,1,4,1,1,106,320,40,12,14
14,47,4,14,1,1,106,352,53,15,14,6,39,106240,6,36,3,6,1,1,106,308,45,19,13,6,37,4,2,1,1,106,325,40,12,10
33,48,14,5,1,1,94,314,74,40,24,6,57,106240,6,39,4,14,1,1,106,352,53,15,14,6,36,3,6,1,1,106,308,45,19,13
25,49,33,11,1,1,94,319,87,33,24,6,63,106240,6,57,14,5,1,1,94,314,74,40,24,6,39,4,14,1,1,106,352,53,15,14
9,5,24,27,2,1,100,1715,236,64,44,7,75,1174865,7,64,14,23,2,1,102,1760,222,65,43,7,57,6,27,2,1,102,1762,242,74,46
6,6,9,19,2,1,100,1721,188,59,50,7,49,1174865,7,75,24,27,2,1,100,1715,236,64,44,7,64,14,23,2,1,102,1760,222,65,43
15,7,6,20,2,1,108,1662,157,51,50,7,55,1174865,7,49,9,19,2,1,100,1721,188,59,50,7,75,24,27,2,1,100,1715,236,64,44
8,8,15,17,2,1,108,1789,210,42,45,7,54,1174865,7,55,6,20,2,1,108,1662,157,51,50,7,49,9,19,2,1,100,1721,188,59,50
7,9,8,17,2,1,108,1696,180,39,44,7,32,1174865,7,54,15,17,2,1,108,1789,210,42,45,7,55,6,20,2,1,108,1662,157,51,50
5,10,7,27,2,0,108,1576,181,43,44,7,44,1174865,7,32,8,17,2,1,108,1696,180,39,44,7,54,15,17,2,1,108,1789,210,42,45
1,11,5,15,2,0,108,1581,173,41,44,7,44,1174865,7,44,7,27,2,0,108,1576,181,43,44,7,32,8,17,2,1,108,1696,180,39,44
3,12,1,15,2,0,108,1653,162,39,29,7,35,1174865,7,44,5,15,2,0,108,1581,173,41,44,7,44,7,27,2,0,108,1576,181,43,44
6,13,3,14,2,0,108,1734,169,62,45,7,36,1174865,7,35,1,15,2,0,108,1653,162,39,29,7,44,5,15,2,0,108,1581,173,41,44
0,14,6,15,2,0,108,1599,189,42,23,7,45,1174865,7,36,3,14,2,0,108,1734,169,62,45,7,35,1,15,2,0,108,1653,162,39,29
4,15,0,16,2,0,108,1555,139,37,36,7,36,1174865,7,45,6,15,2,0,108,1599,189,42,23,7,36,3,14,2,0,108,1734,169,62,45
13,16,4,16,2,0,108,1590,173,40,39,7,26,1174865,7,36,0,16,2,0,108,1555,139,37,36,7,45,6,15,2,0,108,1599,189,42,23
12,17,13,14,2,1,108,1453,171,30,39,7,40,1174865,7,26,4,16,2,0,108,1590,173,40,39,7,36,0,16,2,0,108,1555,139,37,36
7,18,12,15,2,0,106,1571,160,44,32,7,32,1174865,7,40,13,14,2,1,108,1453,171,30,39,7,26,4,16,2,0,108,1590,173,40,39
6,19,7,10,2,1,106,1465,146,26,20,7,33,1174865,7,32,12,15,2,0,106,1571,160,44,32,7,40,13,14,2,1,108,1453,171,30,39
8,20,6,12,2,1,106,1402,135,46,23,7,26,1174865,7,33,7,10,2,1,106,1465,146,26,20,7,32,12,15,2,0,106,1571,160,44,32
22,21,8,6,2,1,106,1340,143,40,27,7,31,1174865,7,26,6,12,2,1,106,1402,135,46,23,7,33,7,10,2,1,106,1465,146,26,20
15,22,22,7,2,1,106,1356,139,52,31,7,42,1174865,7,31,8,6,2,1,106,1340,143,40,27,7,26,6,12,2,1,106,1402,135,46,23
12,23,15,6,2,1,106,1445,116,57,26,7,37,1174865,7,42,22,7,2,1,106,1356,139,52,31,7,31,8,6,2,1,106,1340,143,40,27
16,24,12,1,2,1,107,1417,141,50,37,7,32,1174865,7,37,15,6,2,1,106,1445,116,57,26,7,42,22,7,2,1,106,1356,139,52,31
34,25,16,10,2,1,107,1365,116,42,23,7,34,1174865,7,32,12,1,2,1,107,1417,141,50,37,7,37,15,6,2,1,106,1445,116,57,26
30,26,34,11,2,1,107,1341,158,35,29,7,53,1174865,7,34,16,10,2,1,107,1365,116,42,23,7,32,12,1,2,1,107,1417,141,50,37
6,27,30,10,2,1,107,1424,115,54,24,7,44,1174865,7,53,34,11,2,1,107,1341,158,35,29,7,34,16,10,2,1,107,1365,116,42,23
15,28,6,4,2,1,107,1264,122,26,29,7,27,1174865,7,44,30,10,2,1,107,1424,115,54,24,7,53,34,11,2,1,107,1341,158,35,29
6,29,15,7,2,1,107,1315,115,43,21,7,27,1174865,7,27,6,4,2,1,107,1264,122,26,29,7,44,30,10,2,1,107,1424,115,54,24
3,30,6,8,2,1,107,1326,94,25,28,7,23,1174865,7,27,15,7,2,1,107,1315,115,43,21,7,27,6,4,2,1,107,1264,122,26,29
1,31,3,8,2,1,112,1310,115,18,22,7,13,1174865,7,23,6,8,2,1,107,1326,94,25,28,7,27,15,7,2,1,107,1315,115,43,21
5,32,1,10,2,1,112,1354,105,23,27,7,12,1174865,7,13,3,8,2,1,112,1310,115,18,22,7,23,6,8,2,1,107,1326,94,25,28
3,33,5,7,2,1,112,1212,92,33,26,7,15,1174865,7,12,1,10,2,1,112,1354,105,23,27,7,13,3,8,2,1,112,1310,115,18,22
4,34,3,2,2,1,112,1220,103,38,18,7,8,1174865,7,15,5,7,2,1,112,1212,92,33,26,7,12,1,10,2,1,112,1354,105,23,27
5,35,4,7,2,1,112,1242,105,45,34,7,20,1174865,7,8,3,2,2,1,112,1220,103,38,18,7,15,5,7,2,1,112,1212,92,33,26
8,36,5,7,2,1,110,1312,125,36,25,7,13,1174865,7,20,4,7,2,1,112,1242,105,45,34,7,8,3,2,2,1,112,1220,103,38,18
12,37,8,6,2,1,110,1481,142,37,18,7,13,1174865,7,13,5,7,2,1,110,1312,125,36,25,7,20,4,7,2,1,112,1242,105,45,34
18,38,12,8,2,1,110,1510,143,24,20,7,17,1174865,7,13,8,6,2,1,110,1481,142,37,18,7,13,5,7,2,1,110,1312,125,36,25
6,39,18,11,2,1,110,1352,140,34,27,7,29,1174865,7,17,12,8,2,1,110,1510,143,24,20,7,13,8,6,2,1,110,1481,142,37,18
1,40,6,14,2,1,110,1421,138,56,21,7,10,1174865,7,29,18,11,2,1,110,1352,140,34,27,7,17,12,8,2,1,110,1510,143,24,20
6,41,1,24,2,1,110,1466,169,55,49,7,32,1174865,7,10,6,14,2,1,110,1421,138,56,21,7,29,18,11,2,1,110,1352,140,34,27
17,42,6,44,2,1,106,1621,184,86,41,7,46,1174865,7,32,1,24,2,1,110,1466,169,55,49,7,10,6,14,2,1,110,1421,138,56,21
24,43,17,57,2,1,106,1593,193,74,54,7,61,1174865,7,46,6,44,2,1,106,1621,184,86,41,7,32,1,24,2,1,110,1466,169,55,49
35,44,24,102,1,1,106,1707,252,60,38,7,92,1174865,7,61,17,57,2,1,106,1593,193,74,54,7,46,6,44,2,1,106,1621,184,86,41
40,45,35,133,1,1,106,1754,270,68,66,7,116,1174865,7,92,24,102,1,1,106,1707,252,60,38,7,61,17,57,2,1,106,1593,193,74,54
100,46,40,214,1,1,106,1766,309,75,61,7,132,1174865,7,116,35,133,1,1,106,1754,270,68,66,7,92,24,102,1,1,106,1707,252,60,38
120,47,100,317,1,1,106,1721,375,100,58,7,194,1174865,7,132,40,214,1,1,106,1766,309,75,61,7,116,35,133,1,1,106,1754,270,68,66
126,48,120,388,1,1,94,1821,401,139,43,7,227,1174865,7,194,100,317,1,1,106,1721,375,100,58,7,132,40,214,1,1,106,1766,309,75,61
74,49,126,385,1,1,94,1763,487,117,58,7,227,1174865,7,227,120,388,1,1,94,1821,401,139,43,7,194,100,317,1,1,106,1721,375,100,58
10,5,1,48,2,1,100,2515,207,106,76,8,56,1518402,8,101,10,57,2,1,102,2594,254,105,66,8,89,6,63,2,1,102,2572,249,100,94
3,6,10,41,2,1,100,2518,229,71,58,8,82,1518402,8,56,1,48,2,1,100,2515,207,106,76,8,101,10,57,2,1,102,2594,254,105,66
0,7,3,46,2,1,108,2464,233,98,62,8,61,1518402,8,82,10,41,2,1,100,2518,229,71,58,8,56,1,48,2,1,100,2515,207,106,76
8,8,0,33,2,1,108,2444,215,77,73,8,60,1518402,8,61,3,46,2,1,108,2464,233,98,62,8,82,10,41,2,1,100,2518,229,71,58
0,9,8,31,2,1,108,2456,241,72,78,8,66,1518402,8,60,0,33,2,1,108,2444,215,77,73,8,61,3,46,2,1,108,2464,233,98,62
3,10,0,38,2,0,108,2375,210,83,70,8,44,1518402,8,66,8,31,2,1,108,2456,241,72,78,8,60,0,33,2,1,108,2444,215,77,73
2,11,3,40,2,0,108,2388,158,83,54,8,44,1518402,8,44,0,38,2,0,108,2375,210,83,70,8,66,8,31,2,1,108,2456,241,72,78
0,12,2,31,2,0,108,2331,194,75,66,8,43,1518402,8,44,3,40,2,0,108,2388,158,83,54,8,44,0,38,2,0,108,2375,210,83,70
3,13,0,23,2,0,108,2335,192,79,57,8,28,1518402,8,43,2,31,2,0,108,2331,194,75,66,8,44,3,40,2,0,108,2388,158,83,54
7,14,3,34,2,0,108,2200,205,96,72,8,43,1518402,8,28,0,23,2,0,108,2335,192,79,57,8,43,2,31,2,0,108,2331,194,75,66
1,15,7,37,2,0,108,2155,190,65,73,8,37,1518402,8,43,3,34,2,0,108,2200,205,96,72,8,28,0,23,2,0,108,2335,192,79,57
3,16,1,28,2,0,108,2250,185,71,90,8,30,1518402,8,37,7,37,2,0,108,2155,190,65,73,8,43,3,34,2,0,108,2200,205,96,72
10,17,3,23,2,1,108,2301,197,69,61,8,34,1518402,8,30,1,28,2,0,108,2250,185,71,90,8,37,7,37,2,0,108,2155,190,65,73
0,18,10,18,2,0,106,2307,169,64,82,8,29,1518402,8,34,3,23,2,1,108,2301,197,69,61,8,30,1,28,2,0,108,2250,185,71,90
0,19,0,17,2,1,106,2161,161,70,71,8,23,1518402,8,29,10,18,2,0,106,2307,169,64,82,8,34,3,23,2,1,108,2301,197,69,61
2,20,0,17,2,1,106,2230,145,50,46,8,31,1518402,8,23,0,17,2,1,106,2161,161,70,71,8,29,10,18,2,0,106,2307,169,64,82
0,21,2,23,2,1,106,2192,159,80,47,8,22,1518402,8,31,0,17,2,1,106,2230,145,50,46,8,23,0,17,2,1,106,2161,161,70,71
0,22,0,13,2,1,106,2220,163,45,43,8,14,1518402,8,22,2,23,2,1,106,2192,159,80,47,8,31,0,17,2,1,106,2230,145,50,46
0,23,0,19,2,1,106,2077,179,50,55,8,12,1518402,8,14,0,13,2,1,106,2220,163,45,43,8,22,2,23,2,1,106,2192,159,80,47
0,24,0,8,2,1,107,2096,132,51,49,8,15,1518402,8,12,0,19,2,1,106,2077,179,50,55,8,14,0,13,2,1,106,2220,163,45,43
2,25,0,13,2,1,107,2110,128,63,68,8,15,1518402,8,15,0,8,2,1,107,2096,132,51,49,8,12,0,19,2,1,106,2077,179,50,55
0,26,2,23,2,1,107,2038,164,60,56,8,16,1518402,8,15,0,13,2,1,107,2110,128,63,68,8,15,0,8,2,1,107,2096,132,51,49
1,27,0,18,2,1,107,2213,145,62,53,8,9,1518402,8,16,2,23,2,1,107,2038,164,60,56,8,15,0,13,2,1,107,2110,128,63,68
3,28,1,24,2,1,107,1952,188,69,60,8,14,1518402,8,9,0,18,2,1,107,2213,145,62,53,8,16,2,23,2,1,107,2038,164,60,56
5,29,3,12,2,1,107,2015,185,78,66,8,18,1518402,8,14,1,24,2,1,107,1952,188,69,60,8,9,0,18,2,1,107,2213,145,62,53
1,30,5,10,2,1,107,2044,211,58,41,8,11,1518402,8,18,3,12,2,1,107,2015,185,78,66,8,14,1,24,2,1,107,1952,188,69,60
2,31,1,8,2,1,112,1896,158,56,56,8,12,1518402,8,11,5,10,2,1,107,2044,211,58,41,8,18,3,12,2,1,107,2015,185,78,66
2,32,2,7,2,1,112,1931,163,45,43,8,19,1518402,8,12,1,8,2,1,112,1896,158,56,56,8,11,5,10,2,1,107,2044,211,58,41
2,33,2,15,2,1,112,1918,146,62,54,8,15,1518402,8,19,2,7,2,1,112,1931,163,45,43,8,12,1,8,2,1,112,1896,158,56,56
5,34,2,11,2,1,112,1978,161,68,51,8,18,1518402,8,15,2,15,2,1,112,1918,146,62,54,8,19,2,7,2,1,112,1931,163,45,43
2,35,5,13,2,1,112,2017,144,70,66,8,18,1518402,8,18,2,11,2,1,112,1978,161,68,51,8,15,2,15,2,1,112,1918,146,62,54
7,36,2,7,2,1,110,2115,147,57,38,8,19,1518402,8,18,5,13,2,1,112,2017,144,70,66,8,18,2,11,2,1,112,1978,161,68,51
9,37,7,20,2,1,110,2094,172,55,61,8,17,1518402,8,19,2,7,2,1,110,2115,147,57,38,8,18,5,13,2,1,112,2017,144,70,66
19,38,9,11,2,1,110,2119,177,60,71,8,26,1518402,8,17,7,20,2,1,110,2094,172,55,61,8,19,2,7,2,1,110,2115,147,57,38
31,39,19,18,2,1,110,2103,211,52,80,8,36,1518402,8,26,9,11,2,1,110,2119,177,60,71,8,17,7,20,2,1,110,2094,172,55,61
0,40,31,27,2,1,110,2181,195,66,64,8,57,1518402,8,36,19,18,2,1,110,2103,211,52,80,8,26,9,11,2,1,110,2119,177,60,71
4,41,0,50,2,1,110,2192,223,83,70,8,101,1518402,8,57,31,27,2,1,110,2181,195,66,64,8,36,19,18,2,1,110,2103,211,52,80
27,42,4,71,2,1,106,2254,263,90,76,8,103,1518402,8,101,0,50,2,1,110,2192,223,83,70,8,57,31,27,2,1,110,2181,195,66,64
62,43,27,87,2,1,106,2348,317,99,73,8,182,1518402,8,103,4,71,2,1,106,2254,263,90,76,8,101,0,50,2,1,110,2192,223,83,70
118,44,62,125,1,1,106,2361,338,97,86,8,278,1518402,8,182,27,87,2,1,106,2348,317,99,73,8,103,4,71,2,1,106,2254,263,90,76
270,45,118,142,1,1,106,2442,350,93,118,8,343,1518402,8,278,62,125,1,1,106,2361,338,97,86,8,182,27,87,2,1,106,2348,317,99,73
468,46,270,192,1,1,106,2424,433,127,83,8,504,1518402,8,343,118,142,1,1,106,2442,350,93,118,8,278,62,125,1,1,106,2361,338,97,86
458,47,468,302,1,1,106,2397,527,167,89,8,700,1518402,8,504,270,192,1,1,106,2424,433,127,83,8,343,118,142,1,1,106,2442,350,93,118
460,48,458,396,1,1,94,2341,559,206,72,8,682,1518402,8,700,468,302,1,1,106,2397,527,167,89,8,504,270,192,1,1,106,2424,433,127,83
573,49,460,405,1,1,94,2218,647,226,105,8,697,1518402,8,682,458,396,1,1,94,2341,559,206,72,8,700,468,302,1,1,106,2397,527,167,89
0,5,0,4,2,1,100,468,76,34,14,9,6,183762,9,6,0,1,2,1,102,451,47,26,14,9,5,0,10,2,1,102,425,63,17,13
0,6,0,2,2,1,100,401,71,22,22,9,11,183762,9,6,0,4,2,1,100,468,76,34,14,9,6,0,1,2,1,102,451,47,26,14
0,7,0,1,2,1,108,491,59,19,10,9,7,183762,9,11,0,2,2,1,100,401,71,22,22,9,6,0,4,2,1,100,468,76,34,14
1,8,0,2,2,1,108,441,57,15,19,9,9,183762,9,7,0,1,2,1,108,491,59,19,10,9,11,0,2,2,1,100,401,71,22,22
0,9,1,1,2,1,108,405,56,13,13,9,5,183762,9,9,0,2,2,1,108,441,57,15,19,9,7,0,1,2,1,108,491,59,19,10
