out,in_time,in_gap_0,in_ordersAsDest_0,in_lv1_0,in_lv2_0,in_lv3_0,in_lv4_0,in_weather_0,in_temperature_0,in_pm25_0,in_area_0,in_totalOrders_0,in_poiCount,in_area_1,in_totalOrders_1,in_gap_1,in_ordersAsDest_1,in_lv1_1,in_lv2_1,in_lv3_1,in_lv4_1,in_weather_1,in_temperature_1,in_pm25_1,in_area_2,in_totalOrders_2,in_gap_2,in_ordersAsDest_2,in_lv1_2,in_lv2_2,in_lv3_2,in_lv4_2,in_weather_2,in_temperature_2,in_pm25_2
0,53,0,10,736,137,30,14,2,4,52,2,23,343537,2,33,1,8,732,127,22,39,2,4,52,2,58,0,14,727,126,25,10,2,4,52
1,54,0,2,727,115,26,17,2,4,47,2,12,343537,2,23,0,10,736,137,30,14,2,4,52,2,33,1,8,732,127,22,39,2,4,52
0,55,1,7,669,132,28,16,2,4,47,2,21,343537,2,12,0,2,727,115,26,17,2,4,47,2,23,0,10,736,137,30,14,2,4,52
0,56,0,4,704,170,32,21,2,4,47,2,17,343537,2,21,1,7,669,132,28,16,2,4,47,2,12,0,2,727,115,26,17,2,4,47
0,57,0,7,735,150,13,16,2,4,47,2,14,343537,2,17,0,4,704,170,32,21,2,4,47,2,21,1,7,669,132,28,16,2,4,47
0,58,0,2,751,126,21,20,2,4,47,2,15,343537,2,14,0,7,735,150,13,16,2,4,47,2,17,0,4,704,170,32,21,2,4,47
1,59,0,5,745,136,22,15,2,4,47,2,13,343537,2,15,0,2,751,126,21,20,2,4,47,2,14,0,7,735,150,13,16,2,4,47
0,60,1,9,686,131,40,27,2,4,46,2,16,343537,2,13,0,5,745,136,22,15,2,4,47,2,15,0,2,751,126,21,20,2,4,47
0,61,0,6,737,105,32,22,3,4,46,2,13,343537,2,16,1,9,686,131,40,27,2,4,46,2,13,0,5,745,136,22,15,2,4,47
0,62,0,9,720,129,23,29,3,4,46,2,17,343537,2,13,0,6,737,105,32,22,3,4,46,2,16,1,9,686,131,40,27,2,4,46
0,63,0,4,656,126,32,16,3,4,46,2,13,343537,2,17,0,9,720,129,23,29,3,4,46,2,13,0,6,737,105,32,22,3,4,46
0,64,0,6,617,125,21,21,3,4,46,2,14,343537,2,13,0,4,656,126,32,16,3,4,46,2,17,0,9,720,129,23,29,3,4,46
0,65,0,3,670,118,27,21,3,4,46,2,17,343537,2,14,0,6,617,125,21,21,3,4,46,2,13,0,4,656,126,32,16,3,4,46
0,66,0,3,639,143,39,26,3,4,47,2,18,343537,2,17,0,3,670,118,27,21,3,4,46,2,14,0,6,617,125,21,21,3,4,46
1,67,0,6,665,151,33,23,3,4,47,2,15,343537,2,18,0,3,639,143,39,26,3,4,47,2,17,0,3,670,118,27,21,3,4,46
0,68,1,5,684,131,34,31,3,4,47,2,10,343537,2,15,0,6,665,151,33,23,3,4,47,2,18,0,3,639,143,39,26,3,4,47
0,69,0,7,668,148,43,20,3,4,47,2,16,343537,2,10,1,5,684,131,34,31,3,4,47,2,15,0,6,665,151,33,23,3,4,47
0,70,0,4,727,136,33,18,3,4,47,2,12,343537,2,16,0,7,668,148,43,20,3,4,47,2,10,1,5,684,131,34,31,3,4,47
1,71,0,7,694,119,35,29,3,4,47,2,14,343537,2,12,0,4,727,136,33,18,3,4,47,2,16,0,7,668,148,43,20,3,4,47
0,72,1,6,715,131,28,28,3,4,47,2,14,343537,2,14,0,7,694,119,35,29,3,4,47,2,12,0,4,727,136,33,18,3,4,47
0,73,0,5,723,140,32,30,3,4,47,2,21,343537,2,14,1,6,715,131,28,28,3,4,47,2,14,0,7,694,119,35,29,3,4,47
2,74,0,7,638,96,31,15,3,4,47,2,17,343537,2,21,0,5,723,140,32,30,3,4,47,2,14,1,6,715,131,28,28,3,4,47
0,75,2,5,698,113,22,21,3,4,47,2,10,343537,2,17,0,7,638,96,31,15,3,4,47,2,21,0,5,723,140,32,30,3,4,47
0,76,0,7,670,141,26,19,3,4,47,2,10,343537,2,10,2,5,698,113,22,21,3,4,47,2,17,0,7,638,96,31,15,3,4,47
0,77,0,4,695,128,32,14,3,4,51,2,12,343537,2,10,0,7,670,141,26,19,3,4,47,2,10,2,5,698,113,22,21,3,4,47
1,78,0,11,618,115,28,21,3,4,57,2,14,343537,2,12,0,4,695,128,32,14,3,4,51,2,10,0,7,670,141,26,19,3,4,47
1,79,1,9,640,135,34,27,3,4,57,2,20,343537,2,14,0,11,618,115,28,21,3,4,57,2,12,0,4,695,128,32,14,3,4,51
0,80,1,6,670,134,32,27,3,4,57,2,19,343537,2,20,1,9,640,135,34,27,3,4,57,2,14,0,11,618,115,28,21,3,4,57
0,81,0,8,708,129,26,15,3,4,57,2,26,343537,2,19,1,6,670,134,32,27,3,4,57,2,20,1,9,640,135,34,27,3,4,57
0,82,0,8,713,125,22,18,3,4,57,2,16,343537,2,26,0,8,708,129,26,15,3,4,57,2,19,1,6,670,134,32,27,3,4,57
0,83,0,6,664,136,27,17,3,4,57,2,18,343537,2,16,0,8,713,125,22,18,3,4,57,2,26,0,8,708,129,26,15,3,4,57
0,84,0,12,649,129,36,16,3,4,60,2,25,343537,2,18,0,6,664,136,27,17,3,4,57,2,16,0,8,713,125,22,18,3,4,57
1,85,0,7,682,120,21,15,3,4,60,2,12,343537,2,25,0,12,649,129,36,16,3,4,60,2,18,0,6,664,136,27,17,3,4,57
1,86,1,7,608,129,34,15,3,4,60,2,18,343537,2,12,0,7,682,120,21,15,3,4,60,2,25,0,12,649,129,36,16,3,4,60
1,87,1,6,610,142,25,7,3,4,60,2,11,343537,2,18,1,7,608,129,34,15,3,4,60,2,12,0,7,682,120,21,15,3,4,60
0,88,1,5,616,140,27,27,3,4,60,2,17,343537,2,11,1,6,610,142,25,7,3,4,60,2,18,1,7,608,129,34,15,3,4,60
0,89,0,6,641,141,32,27,3,4,60,2,15,343537,2,17,1,5,616,140,27,27,3,4,60,2,11,1,6,610,142,25,7,3,4,60
0,90,0,4,613,162,26,20,3,4,64,2,17,343537,2,15,0,6,641,141,32,27,3,4,60,2,17,1,5,616,140,27,27,3,4,60
1,91,0,7,644,120,25,22,3,4,64,2,16,343537,2,17,0,4,613,162,26,20,3,4,64,2,15,0,6,641,141,32,27,3,4,60
0,92,1,7,557,165,33,15,3,4,64,2,16,343537,2,16,0,7,644,120,25,22,3,4,64,2,17,0,4,613,162,26,20,3,4,64
0,93,0,9,581,181,35,16,3,4,64,2,18,343537,2,16,1,7,557,165,33,15,3,4,64,2,16,0,7,644,120,25,22,3,4,64
0,94,0,2,618,179,32,24,3,4,64,2,16,343537,2,18,0,9,581,181,35,16,3,4,64,2,16,1,7,557,165,33,15,3,4,64
0,95,0,6,592,202,42,17,3,4,64,2,14,343537,2,16,0,2,618,179,32,24,3,4,64,2,18,0,9,581,181,35,16,3,4,64
0,96,0,5,622,184,37,19,3,4,68,2,28,343537,2,14,0,6,592,202,42,17,3,4,64,2,16,0,2,618,179,32,24,3,4,64
0,97,0,7,572,206,41,33,3,4,68,2,27,343537,2,28,0,5,622,184,37,19,3,4,68,2,14,0,6,592,202,42,17,3,4,64
0,98,0,6,526,228,41,40,3,4,68,2,19,343537,2,27,0,7,572,206,41,33,3,4,68,2,28,0,5,622,184,37,19,3,4,68
2,99,0,8,535,215,35,30,3,4,68,2,22,343537,2,19,0,6,526,228,41,40,3,4,68,2,27,0,7,572,206,41,33,3,4,68
0,100,2,9,559,255,48,28,3,4,68,2,34,343537,2,22,0,8,535,215,35,30,3,4,68,2,19,0,6,526,228,41,40,3,4,68
0,101,0,9,619,220,53,29,3,3,68,2,31,343537,2,34,2,9,559,255,48,28,3,4,68,2,22,0,8,535,215,35,30,3,4,68
0,102,0,10,633,226,38,35,3,3,68,2,24,343537,2,31,0,9,619,220,53,29,3,3,68,2,34,2,9,559,255,48,28,3,4,68
0,103,0,11,601,235,67,24,3,3,68,2,41,343537,2,24,0,10,633,226,38,35,3,3,68,2,31,0,9,619,220,53,29,3,3,68
1,104,0,17,539,295,44,24,3,3,68,2,45,343537,2,41,0,11,601,235,67,24,3,3,68,2,24,0,10,633,226,38,35,3,3,68
4,105,1,8,550,334,57,33,3,4,68,2,30,343537,2,45,0,17,539,295,44,24,3,3,68,2,41,0,11,601,235,67,24,3,3,68
2,106,4,6,570,310,66,26,3,3,68,2,26,343537,2,30,1,8,550,334,57,33,3,4,68,2,45,0,17,539,295,44,24,3,3,68
1,107,2,7,543,294,61,23,3,3,75,2,37,343537,2,26,4,6,570,310,66,26,3,3,68,2,30,1,8,550,334,57,33,3,4,68
1,108,1,6,646,271,50,23,3,3,81,2,31,343537,2,37,2,7,543,294,61,23,3,3,75,2,26,4,6,570,310,66,26,3,3,68
2,109,1,6,686,227,40,34,3,3,81,2,30,343537,2,31,1,6,646,271,50,23,3,3,81,2,37,2,7,543,294,61,23,3,3,75
2,110,2,6,657,185,38,23,3,3,81,2,27,343537,2,30,1,6,686,227,40,34,3,3,81,2,31,1,6,646,271,50,23,3,3,81
1,111,2,11,680,170,41,27,3,3,81,2,18,343537,2,27,2,6,657,185,38,23,3,3,81,2,30,1,6,686,227,40,34,3,3,81
1,112,1,10,636,193,49,29,3,3,81,2,29,343537,2,18,2,11,680,170,41,27,3,3,81,2,27,2,6,657,185,38,23,3,3,81
2,113,1,13,671,211,30,28,3,3,81,2,19,343537,2,29,1,10,636,193,49,29,3,3,81,2,18,2,11,680,170,41,27,3,3,81
6,114,2,3,652,241,69,29,3,3,84,2,29,343537,2,19,1,13,671,211,30,28,3,3,81,2,29,1,10,636,193,49,29,3,3,81
1,115,6,7,674,215,61,27,2,3,84,2,29,343537,2,29,2,3,652,241,69,29,3,3,84,2,19,1,13,671,211,30,28,3,3,81
0,116,1,9,627,246,37,25,2,3,84,2,17,343537,2,29,6,7,674,215,61,27,2,3,84,2,29,2,3,652,241,69,29,3,3,84
0,117,0,5,656,208,36,41,2,3,84,2,27,343537,2,17,1,9,627,246,37,25,2,3,84,2,29,6,7,674,215,61,27,2,3,84
1,118,0,6,653,207,37,39,2,3,84,2,17,343537,2,27,0,5,656,208,36,41,2,3,84,2,17,1,9,627,246,37,25,2,3,84
1,119,1,4,735,193,40,32,2,3,84,2,30,343537,2,17,0,6,653,207,37,39,2,3,84,2,27,0,5,656,208,36,41,2,3,84
1,120,1,1,691,197,42,39,2,3,86,2,19,343537,2,30,1,4,735,193,40,32,2,3,84,2,17,0,6,653,207,37,39,2,3,84
1,121,1,4,679,186,34,29,2,3,86,2,16,343537,2,19,1,1,691,197,42,39,2,3,86,2,30,1,4,735,193,40,32,2,3,84
0,122,1,10,705,174,28,21,2,3,86,2,34,343537,2,16,1,4,679,186,34,29,2,3,86,2,19,1,1,691,197,42,39,2,3,86
0,123,0,2,679,172,36,35,2,3,86,2,19,343537,2,34,1,10,705,174,28,21,2,3,86,2,16,1,4,679,186,34,29,2,3,86
0,124,0,2,673,191,25,29,2,3,86,2,18,343537,2,19,0,2,679,172,36,35,2,3,86,2,34,1,10,705,174,28,21,2,3,86
0,125,0,7,713,130,29,27,2,3,86,2,27,343537,2,18,0,2,673,191,25,29,2,3,86,2,19,0,2,679,172,36,35,2,3,86
0,126,0,2,717,126,40,25,2,3,86,2,19,343537,2,27,0,7,713,130,29,27,2,3,86,2,18,0,2,673,191,25,29,2,3,86
0,127,0,3,668,152,24,18,2,3,86,2,17,343537,2,19,0,2,717,126,40,25,2,3,86,2,27,0,7,713,130,29,27,2,3,86
2,128,0,2,678,142,34,27,2,3,86,2,28,343537,2,17,0,3,668,152,24,18,2,3,86,2,19,0,2,717,126,40,25,2,3,86
1,129,2,3,747,127,47,24,2,3,86,2,20,343537,2,28,0,2,678,142,34,27,2,3,86,2,17,0,3,668,152,24,18,2,3,86
1,130,1,5,732,134,30,31,2,3,86,2,18,343537,2,20,2,3,747,127,47,24,2,3,86,2,28,0,2,678,142,34,27,2,3,86
0,131,1,2,685,142,33,11,2,3,89,2,22,343537,2,18,1,5,732,134,30,31,2,3,86,2,20,2,3,747,127,47,24,2,3,86
0,132,0,1,688,123,27,15,2,3,90,2,14,343537,2,22,1,2,685,142,33,11,2,3,89,2,18,1,5,732,134,30,31,2,3,86
9,133,0,5,740,93,32,29,2,3,90,2,19,343537,2,14,0,1,688,123,27,15,2,3,90,2,22,1,2,685,142,33,11,2,3,89
1,134,9,3,731,90,32,15,2,3,90,2,24,343537,2,19,0,5,740,93,32,29,2,3,90,2,14,0,1,688,123,27,15,2,3,90
0,135,1,3,710,95,21,24,2,3,90,2,25,343537,2,24,9,3,731,90,32,15,2,3,90,2,19,0,5,740,93,32,29,2,3,90
2,136,0,6,755,72,16,29,2,3,90,2,9,343537,2,25,1,3,710,95,21,24,2,3,90,2,24,9,3,731,90,32,15,2,3,90
0,137,2,3,728,58,18,26,3,3,90,2,19,343537,2,9,0,6,755,72,16,29,2,3,90,2,25,1,3,710,95,21,24,2,3,90
0,138,0,2,742,72,20,11,3,3,94,2,9,343537,2,19,2,3,728,58,18,26,3,3,90,2,9,0,6,755,72,16,29,2,3,90
1,139,0,1,694,80,16,11,3,3,94,2,9,343537,2,9,0,2,742,72,20,11,3,3,94,2,19,2,3,728,58,18,26,3,3,90
0,140,1,1,707,94,14,17,3,3,94,2,11,343537,2,9,0,1,694,80,16,11,3,3,94,2,9,0,2,742,72,20,11,3,3,94
0,144,0,0,702,75,21,19,3,3,94,2,7,343537,2,14,0,2,668,73,15,27,3,3,94,2,11,0,1,713,77,23,14,3,3,94
0,8,0,0,177,16,2,1,2,5,60,3,0,31125,3,0,0,2,172,15,4,3,2,5,60,3,0,0,0,185,13,5,2,2,5,60
0,9,0,0,181,13,9,4,2,5,60,3,0,31125,3,0,0,0,177,16,2,1,2,5,60,3,0,0,2,172,15,4,3,2,5,60
0,10,0,1,176,13,3,0,2,5,60,3,0,31125,3,0,0,0,181,13,9,4,2,5,60,3,0,0,0,177,16,2,1,2,5,60
0,11,0,0,136,28,6,1,2,5,60,3,0,31125,3,0,0,1,176,13,3,0,2,5,60,3,0,0,0,181,13,9,4,2,5,60
0,12,0,0,177,37,0,0,2,5,53,3,0,31125,3,0,0,0,136,28,6,1,2,5,60,3,0,0,1,176,13,3,0,2,5,60
0,13,0,0,142,18,4,3,2,5,53,3,0,31125,3,0,0,0,177,37,0,0,2,5,53,3,0,0,0,136,28,6,1,2,5,60
0,14,0,0,126,7,1,4,2,5,53,3,0,31125,3,0,0,0,142,18,4,3,2,5,53,3,0,0,0,177,37,0,0,2,5,53
0,15,0,0,173,13,9,3,2,5,53,3,0,31125,3,0,0,0,126,7,1,4,2,5,53,3,0,0,0,142,18,4,3,2,5,53
0,16,0,0,102,11,3,2,2,5,53,3,2,31125,3,0,0,0,173,13,9,3,2,5,53,3,0,0,0,126,7,1,4,2,5,53
0,17,0,0,103,31,2,4,2,5,53,3,2,31125,3,2,0,0,102,11,3,2,2,5,53,3,0,0,0,173,13,9,3,2,5,53
0,18,0,1,108,13,4,7,2,5,48,3,0,31125,3,2,0,0,103,31,2,4,2,5,53,3,2,0,0,102,11,3,2,2,5,53
0,19,0,0,77,2,6,9,2,5,48,3,0,31125,3,0,0,1,108,13,4,7,2,5,48,3,2,0,0,103,31,2,4,2,5,53
1,20,0,1,113,14,6,1,2,5,48,3,0,31125,3,0,0,0,77,2,6,9,2,5,48,3,0,0,1,108,13,4,7,2,5,48
0,21,1,0,112,23,10,2,2,5,48,3,1,31125,3,0,0,1,113,14,6,1,2,5,48,3,0,0,0,77,2,6,9,2,5,48
0,22,0,0,100,15,2,1,2,5,48,3,0,31125,3,1,1,0,112,23,10,2,2,5,48,3,0,0,1,113,14,6,1,2,5,48
0,23,0,0,95,18,4,2,2,5,48,3,0,31125,3,0,0,0,100,15,2,1,2,5,48,3,1,1,0,112,23,10,2,2,5,48
0,24,0,0,80,8,0,4,2,5,41,3,0,31125,3,0,0,0,95,18,4,2,2,5,48,3,0,0,0,100,15,2,1,2,5,48
0,25,0,0,35,2,0,3,2,5,41,3,0,31125,3,0,0,0,80,8,0,4,2,5,41,3,0,0,0,95,18,4,2,2,5,48
0,26,0,1,61,17,4,2,2,4,41,3,1,31125,3,0,0,0,35,2,0,3,2,5,41,3,0,0,0,80,8,0,4,2,5,41
0,27,0,0,91,8,4,6,2,4,41,3,0,31125,3,1,0,1,61,17,4,2,2,4,41,3,0,0,0,35,2,0,3,2,5,41
0,28,0,1,125,10,6,0,2,4,41,3,0,31125,3,0,0,0,91,8,4,6,2,4,41,3,1,0,1,61,17,4,2,2,4,41
0,29,0,0,60,10,0,1,2,4,41,3,0,31125,3,0,0,1,125,10,6,0,2,4,41,3,0,0,0,91,8,4,6,2,4,41
0,30,0,0,80,23,6,11,2,4,41,3,0,31125,3,0,0,0,60,10,0,1,2,4,41,3,0,0,1,125,10,6,0,2,4,41
0,31,0,1,91,8,4,3,2,4,43,3,0,31125,3,0,0,0,80,23,6,11,2,4,41,3,0,0,0,60,10,0,1,2,4,41
0,32,0,0,23,5,3,3,2,4,43,3,0,31125,3,0,0,1,91,8,4,3,2,4,43,3,0,0,0,80,23,6,11,2,4,41
0,33,0,0,50,5,0,4,2,4,43,3,0,31125,3,0,0,0,23,5,3,3,2,4,43,3,0,0,1,91,8,4,3,2,4,43
0,34,0,0,113,9,1,2,2,4,43,3,0,31125,3,0,0,0,50,5,0,4,2,4,43,3,0,0,0,23,5,3,3,2,4,43
0,35,0,0,96,9,13,8,2,4,43,3,0,31125,3,0,0,0,113,9,1,2,2,4,43,3,0,0,0,50,5,0,4,2,4,43
0,36,0,0,52,30,3,0,2,4,48,3,0,31125,3,0,0,0,96,9,13,8,2,4,43,3,0,0,0,113,9,1,2,2,4,43
0,37,0,0,94,12,5,3,2,4,48,3,0,31125,3,0,0,0,52,30,3,0,2,4,48,3,0,0,0,96,9,13,8,2,4,43
0,38,0,0,112,16,1,1,2,4,48,3,0,31125,3,0,0,0,94,12,5,3,2,4,48,3,0,0,0,52,30,3,0,2,4,48
0,39,0,0,147,28,13,0,2,4,48,3,1,31125,3,0,0,0,112,16,1,1,2,4,48,3,0,0,0,94,12,5,3,2,4,48
0,40,0,0,170,21,4,5,2,4,48,3,0,31125,3,1,0,0,147,28,13,0,2,4,48,3,0,0,0,112,16,1,1,2,4,48
0,41,0,0,158,35,5,4,2,4,48,3,0,31125,3,0,0,0,170,21,4,5,2,4,48,3,1,0,0,147,28,13,0,2,4,48
0,42,0,0,169,41,7,2,2,4,48,3,1,31125,3,0,0,0,158,35,5,4,2,4,48,3,0,0,0,170,21,4,5,2,4,48
0,43,0,0,211,26,10,4,4,4,48,3,1,31125,3,1,0,0,169,41,7,2,2,4,48,3,0,0,0,158,35,5,4,2,4,48
0,44,0,1,225,22,11,3,4,4,48,3,3,31125,3,1,0,0,211,26,10,4,4,4,48,3,1,0,0,169,41,7,2,2,4,48
0,45,0,1,211,37,4,0,4,4,48,3,3,31125,3,3,0,1,225,22,11,3,4,4,48,3,1,0,0,211,26,10,4,4,4,48
0,46,0,0,251,29,6,10,4,4,48,3,3,31125,3,3,0,1,211,37,4,0,4,4,48,3,3,0,1,225,22,11,3,4,4,48
0,47,0,0,260,60,22,7,4,4,52,3,3,31125,3,3,0,0,251,29,6,10,4,4,48,3,3,0,1,211,37,4,0,4,4,48
0,48,0,1,238,45,9,7,4,4,52,3,5,31125,3,3,0,0,260,60,22,7,4,4,52,3,3,0,0,251,29,6,10,4,4,48
1,49,0,3,255,80,11,8,4,4,52,3,3,31125,3,5,0,1,238,45,9,7,4,4,52,3,3,0,0,260,60,22,7,4,4,52
1,50,1,1,210,63,21,8,4,4,52,3,8,31125,3,3,0,3,255,80,11,8,4,4,52,3,5,0,1,238,45,9,7,4,4,52
1,51,1,2,257,41,13,2,2,4,52,3,7,31125,3,8,1,1,210,63,21,8,4,4,52,3,3,0,3,255,80,11,8,4,4,52
1,52,1,6,267,46,13,11,2,4,52,3,5,31125,3,7,1,2,257,41,13,2,2,4,52,3,8,1,1,210,63,21,8,4,4,52
1,53,1,2,279,60,7,2,2,4,52,3,8,31125,3,5,1,6,267,46,13,11,2,4,52,3,7,1,2,257,41,13,2,2,4,52
0,54,1,3,263,58,21,6,2,4,47,3,7,31125,3,8,1,2,279,60,7,2,2,4,52,3,5,1,6,267,46,13,11,2,4,52
0,55,0,3,252,44,13,10,2,4,47,3,3,31125,3,7,1,3,263,58,21,6,2,4,47,3,8,1,2,279,60,7,2,2,4,52
1,56,0,2,238,53,11,6,2,4,47,3,1,31125,3,3,0,3,252,44,13,10,2,4,47,3,7,1,3,263,58,21,6,2,4,47
2,57,1,3,244,53,17,7,2,4,47,3,4,31125,3,1,0,2,238,53,11,6,2,4,47,3,3,0,3,252,44,13,10,2,4,47
0,58,2,1,268,45,21,11,2,4,47,3,6,31125,3,4,1,3,244,53,17,7,2,4,47,3,1,0,2,238,53,11,6,2,4,47
0,59,0,2,248,52,14,4,2,4,47,3,5,31125,3,6,2,1,268,45,21,11,2,4,47,3,4,1,3,244,53,17,7,2,4,47
1,60,0,1,274,66,15,6,2,4,46,3,2,31125,3,5,0,2,248,52,14,4,2,4,47,3,6,2,1,268,45,21,11,2,4,47
1,61,1,2,268,45,14,2,3,4,46,3,5,31125,3,2,0,1,274,66,15,6,2,4,46,3,5,0,2,248,52,14,4,2,4,47
3,62,1,1,230,45,19,5,3,4,46,3,5,31125,3,5,1,2,268,45,14,2,3,4,46,3,2,0,1,274,66,15,6,2,4,46
1,63,3,2,242,62,22,6,3,4,46,3,5,31125,3,5,1,1,230,45,19,5,3,4,46,3,5,1,2,268,45,14,2,3,4,46
1,64,1,3,251,56,16,9,3,4,46,3,5,31125,3,5,3,2,242,62,22,6,3,4,46,3,5,1,1,230,45,19,5,3,4,46
0,65,1,0,236,58,19,14,3,4,46,3,3,31125,3,5,1,3,251,56,16,9,3,4,46,3,5,3,2,242,62,22,6,3,4,46
0,66,0,1,242,52,14,16,3,4,47,3,1,31125,3,3,1,0,236,58,19,14,3,4,46,3,5,1,3,251,56,16,9,3,4,46
2,67,0,2,264,30,12,7,3,4,47,3,4,31125,3,1,0,1,242,52,14,16,3,4,47,3,3,1,0,236,58,19,14,3,4,46
2,68,2,3,242,19,12,14,3,4,47,3,4,31125,3,4,0,2,264,30,12,7,3,4,47,3,1,0,1,242,52,14,16,3,4,47
8,69,2,2,247,38,20,8,3,4,47,3,4,31125,3,4,2,3,242,19,12,14,3,4,47,3,4,0,2,264,30,12,7,3,4,47
0,70,8,1,208,47,12,7,3,4,47,3,10,31125,3,4,2,2,247,38,20,8,3,4,47,3,4,2,3,242,19,12,14,3,4,47
5,71,0,0,265,58,13,6,3,4,47,3,0,31125,3,10,8,1,208,47,12,7,3,4,47,3,4,2,2,247,38,20,8,3,4,47
1,72,5,0,234,50,15,6,3,4,47,3,9,31125,3,0,0,0,265,58,13,6,3,4,47,3,10,8,1,208,47,12,7,3,4,47
0,73,1,0,246,34,13,7,3,4,47,3,2,31125,3,9,5,0,234,50,15,6,3,4,47,3,0,0,0,265,58,13,6,3,4,47
0,74,0,1,238,37,17,7,3,4,47,3,2,31125,3,2,1,0,246,34,13,7,3,4,47,3,9,5,0,234,50,15,6,3,4,47
1,75,0,3,258,49,27,3,3,4,47,3,0,31125,3,2,0,1,238,37,17,7,3,4,47,3,2,1,0,246,34,13,7,3,4,47
0,76,1,4,265,43,15,5,3,4,47,3,4,31125,3,0,0,3,258,49,27,3,3,4,47,3,2,0,1,238,37,17,7,3,4,47
0,77,0,1,249,43,13,15,3,4,51,3,4,31125,3,4,1,4,265,43,15,5,3,4,47,3,0,0,3,258,49,27,3,3,4,47
3,78,0,1,258,45,14,13,3,4,57,3,0,31125,3,4,0,1,249,43,13,15,3,4,51,3,4,1,4,265,43,15,5,3,4,47
4,79,3,0,274,32,10,11,3,4,57,3,6,31125,3,0,0,1,258,45,14,13,3,4,57,3,4,0,1,249,43,13,15,3,4,51
0,80,4,4,234,41,17,5,3,4,57,3,7,31125,3,6,3,0,274,32,10,11,3,4,57,3,0,0,1,258,45,14,13,3,4,57
1,81,0,1,230,45,11,9,3,4,57,3,2,31125,3,7,4,4,234,41,17,5,3,4,57,3,6,3,0,274,32,10,11,3,4,57
0,82,1,0,253,38,12,2,3,4,57,3,2,31125,3,2,0,1,230,45,11,9,3,4,57,3,7,4,4,234,41,17,5,3,4,57
1,83,0,4,235,39,14,5,3,4,57,3,1,31125,3,2,1,0,253,38,12,2,3,4,57,3,2,0,1,230,45,11,9,3,4,57
0,84,1,1,222,40,12,10,3,4,60,3,2,31125,3,1,0,4,235,39,14,5,3,4,57,3,2,1,0,253,38,12,2,3,4,57
4,85,0,0,229,40,14,8,3,4,60,3,0,31125,3,2,1,1,222,40,12,10,3,4,60,3,1,0,4,235,39,14,5,3,4,57
4,86,4,3,239,40,16,1,3,4,60,3,6,31125,3,0,0,0,229,40,14,8,3,4,60,3,2,1,1,222,40,12,10,3,4,60
0,87,4,1,213,53,13,13,3,4,60,3,7,31125,3,6,4,3,239,40,16,1,3,4,60,3,0,0,0,229,40,14,8,3,4,60
1,88,0,3,232,74,22,15,3,4,60,3,2,31125,3,7,4,1,213,53,13,13,3,4,60,3,6,4,3,239,40,16,1,3,4,60
0,89,1,0,217,52,19,7,3,4,60,3,5,31125,3,2,0,3,232,74,22,15,3,4,60,3,7,4,1,213,53,13,13,3,4,60
1,90,0,2,204,53,8,13,3,4,64,3,4,31125,3,5,1,0,217,52,19,7,3,4,60,3,2,0,3,232,74,22,15,3,4,60
0,91,1,1,236,53,10,5,3,4,64,3,3,31125,3,4,0,2,204,53,8,13,3,4,64,3,5,1,0,217,52,19,7,3,4,60
0,92,0,3,246,43,23,6,3,4,64,3,1,31125,3,3,1,1,236,53,10,5,3,4,64,3,4,0,2,204,53,8,13,3,4,64
1,93,0,5,243,60,16,7,3,4,64,3,6,31125,3,1,0,3,246,43,23,6,3,4,64,3,3,1,1,236,53,10,5,3,4,64
0,94,1,5,238,50,19,2,3,4,64,3,4,31125,3,6,0,5,243,60,16,7,3,4,64,3,1,0,3,246,43,23,6,3,4,64
0,95,0,7,233,56,18,9,3,4,64,3,3,31125,3,4,1,5,238,50,19,2,3,4,64,3,6,0,5,243,60,16,7,3,4,64
0,96,0,1,255,46,9,9,3,4,68,3,3,31125,3,3,0,7,233,56,18,9,3,4,64,3,4,1,5,238,50,19,2,3,4,64
1,97,0,5,240,39,14,6,3,4,68,3,3,31125,3,3,0,1,255,46,9,9,3,4,68,3,3,0,7,233,56,18,9,3,4,64
0,98,1,3,231,69,15,3,3,4,68,3,4,31125,3,3,0,5,240,39,14,6,3,4,68,3,3,0,1,255,46,9,9,3,4,68
0,99,0,1,260,50,12,4,3,4,68,3,6,31125,3,4,1,3,231,69,15,3,3,4,68,3,3,0,5,240,39,14,6,3,4,68
0,100,0,0,239,54,12,8,3,4,68,3,1,31125,3,6,0,1,260,50,12,4,3,4,68,3,4,1,3,231,69,15,3,3,4,68
1,101,0,3,256,40,8,9,3,3,68,3,2,31125,3,1,0,0,239,54,12,8,3,4,68,3,6,0,1,260,50,12,4,3,4,68
0,102,1,3,236,63,6,9,3,3,68,3,6,31125,3,2,0,3,256,40,8,9,3,3,68,3,1,0,0,239,54,12,8,3,4,68
0,103,0,1,220,52,10,9,3,3,68,3,6,31125,3,6,1,3,236,63,6,9,3,3,68,3,2,0,3,256,40,8,9,3,3,68
1,104,0,2,243,58,13,8,3,3,68,3,5,31125,3,6,0,1,220,52,10,9,3,3,68,3,6,1,3,236,63,6,9,3,3,68
0,105,1,2,252,64,15,8,3,4,68,3,11,31125,3,5,0,2,243,58,13,8,3,3,68,3,6,0,1,220,52,10,9,3,3,68
