area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4,weather,temperature,pm25
3,14,02:10:00==>02:20:00,31125,0,0,NaN,0,165,17,3,3,3,5,188
3,15,02:20:00==>02:30:00,31125,0,0,NaN,0,118,7,2,5,3,5,188
3,16,02:30:00==>02:40:00,31125,0,0,NaN,0,86,1,7,4,3,5,188
3,17,02:40:00==>02:50:00,31125,0,0,NaN,0,174,26,11,5,3,5,188
3,18,02:50:00==>03:00:00,31125,0,0,NaN,0,92,31,3,6,3,5,188
3,19,03:00:00==>03:10:00,31125,0,0,NaN,0,125,33,5,2,3,5,187
3,20,03:10:00==>03:20:00,31125,0,0,NaN,0,97,7,1,8,3,5,187
3,21,03:20:00==>03:30:00,31125,1,0,0,0,90,26,5,4,3,5,187
3,22,03:30:00==>03:40:00,31125,0,0,NaN,0,140,11,0,1,3,5,187
3,23,03:40:00==>03:50:00,31125,0,0,NaN,0,84,8,5,1,3,5,187
3,24,03:50:00==>04:00:00,31125,0,0,NaN,0,66,13,1,1,3,5,187
3,25,04:00:00==>04:10:00,31125,0,0,NaN,0,54,3,1,0,3,5,179
3,26,04:10:00==>04:20:00,31125,0,0,NaN,0,103,18,5,3,3,5,179
3,27,04:20:00==>04:30:00,31125,0,0,NaN,0,64,14,4,1,3,5,179
3,28,04:30:00==>04:40:00,31125,0,0,NaN,1,141,14,3,2,3,5,179
3,29,04:40:00==>04:50:00,31125,0,0,NaN,0,94,9,3,0,3,4,179
3,30,04:50:00==>05:00:00,31125,2,2,1,0,119,17,12,5,3,4,168
3,31,05:00:00==>05:10:00,31125,0,0,NaN,0,101,8,3,3,3,4,168
3,32,05:10:00==>05:20:00,31125,0,0,NaN,0,77,12,7,4,3,4,168
3,33,05:20:00==>05:30:00,31125,0,0,NaN,1,104,13,4,1,3,4,168
3,34,05:30:00==>05:40:00,31125,0,0,NaN,0,95,20,16,9,3,4,168
3,35,05:40:00==>05:50:00,31125,0,0,NaN,0,81,10,10,6,3,4,161
3,36,05:50:00==>06:00:00,31125,0,0,NaN,0,86,5,1,9,3,4,161
3,37,06:00:00==>06:10:00,31125,0,0,NaN,0,150,8,4,1,3,4,161
3,38,06:10:00==>06:20:00,31125,0,0,NaN,0,131,27,7,6,3,4,161
3,39,06:20:00==>06:30:00,31125,1,1,1,0,138,25,5,0,3,4,161
3,40,06:30:00==>06:40:00,31125,3,3,1,0,140,23,16,6,3,4,161
3,41,06:40:00==>06:50:00,31125,1,0,0,0,99,34,3,8,3,4,154
3,42,06:50:00==>07:00:00,31125,2,0,0,2,174,21,6,5,2,4,154
3,43,07:00:00==>07:10:00,31125,3,2,0.6666666666666666,0,193,29,8,3,2,4,154
3,44,07:10:00==>07:20:00,31125,4,0,0,1,247,32,2,6,2,4,154
3,45,07:20:00==>07:30:00,31125,8,0,0,2,181,28,5,6,2,4,154
3,46,07:30:00==>07:40:00,31125,2,0,0,2,190,46,6,10,2,4,154
3,47,07:40:00==>07:50:00,31125,4,0,0,5,206,54,19,5,,,
3,48,07:50:00==>08:00:00,31125,10,2,0.2,1,206,74,8,8,2,4,154
3,49,08:00:00==>08:10:00,31125,7,1,0.14285714285714285,5,243,68,14,8,2,4,151
3,50,08:10:00==>08:20:00,31125,6,3,0.5,4,226,67,16,7,,,
3,51,08:20:00==>08:30:00,31125,10,2,0.2,3,240,61,18,7,,,
3,52,08:30:00==>08:40:00,31125,5,1,0.2,0,255,56,15,9,2,4,151
3,53,08:40:00==>08:50:00,31125,4,0,0,1,248,77,13,5,,,
3,54,08:50:00==>09:00:00,31125,3,0,0,1,223,54,19,5,,,
3,55,09:00:00==>09:10:00,31125,4,0,0,1,222,35,16,10,2,5,149
3,56,09:10:00==>09:20:00,31125,1,0,0,0,211,42,26,18,,,
3,57,09:20:00==>09:30:00,31125,4,1,0.25,1,199,47,18,12,,,
3,58,09:30:00==>09:40:00,31125,0,0,NaN,1,222,39,16,12,,,
3,59,09:40:00==>09:50:00,31125,2,0,0,2,185,74,7,9,2,6,146
3,60,09:50:00==>10:00:00,31125,2,0,0,2,231,48,16,5,,,
3,61,10:00:00==>10:10:00,31125,2,0,0,1,223,60,30,1,,,
3,62,10:10:00==>10:20:00,31125,2,1,0.5,0,218,59,15,5,2,7,146
3,63,10:20:00==>10:30:00,31125,6,4,0.6666666666666666,3,251,33,16,9,,,
3,64,10:30:00==>10:40:00,31125,4,2,0.5,3,237,61,13,15,,,
3,65,10:40:00==>10:50:00,31125,4,1,0.25,2,238,68,11,10,2,8,141
3,66,10:50:00==>11:00:00,31125,2,0,0,2,246,48,14,7,2,8,141
3,67,11:00:00==>11:10:00,31125,3,1,0.3333333333333333,1,258,51,17,4,,,
3,68,11:10:00==>11:20:00,31125,10,6,0.6,1,246,54,7,9,2,9,141
3,69,11:20:00==>11:30:00,31125,3,0,0,2,223,55,13,9,,,
3,70,11:30:00==>11:40:00,31125,4,2,0.5,1,214,53,19,6,2,9,141
3,71,11:40:00==>11:50:00,31125,3,0,0,2,223,53,11,4,,,
3,72,11:50:00==>12:00:00,31125,2,0,0,2,247,31,14,6,2,9,141
3,73,12:00:00==>12:10:00,31125,3,0,0,4,230,60,4,10,2,9,141
3,74,12:10:00==>12:20:00,31125,2,0,0,0,227,40,10,5,2,9,141
3,75,12:20:00==>12:30:00,31125,1,1,1,2,234,60,20,5,2,9,141
3,76,12:30:00==>12:40:00,31125,6,0,0,1,233,35,15,6,2,9,143
3,77,12:40:00==>12:50:00,31125,3,0,0,2,192,66,21,5,2,9,123
3,78,12:50:00==>13:00:00,31125,4,0,0,5,224,44,19,3,2,9,123
3,79,13:00:00==>13:10:00,31125,2,0,0,2,216,35,9,7,2,9,123
3,80,13:10:00==>13:20:00,31125,3,1,0.3333333333333333,2,225,55,14,10,2,10,123
3,81,13:20:00==>13:30:00,31125,7,2,0.2857142857142857,1,213,55,13,14,2,10,123
3,82,13:30:00==>13:40:00,31125,3,1,0.3333333333333333,0,216,44,19,10,2,10,123
3,83,13:40:00==>13:50:00,31125,0,0,NaN,6,216,59,20,20,2,10,97
3,84,13:50:00==>14:00:00,31125,5,0,0,1,204,42,24,15,2,10,97
3,85,14:00:00==>14:10:00,31125,3,0,0,0,201,44,28,9,2,11,97
3,86,14:10:00==>14:20:00,31125,0,0,NaN,1,216,43,14,29,2,11,97
3,87,14:20:00==>14:30:00,31125,3,1,0.3333333333333333,2,200,44,16,22,2,11,97
3,88,14:30:00==>14:40:00,31125,3,0,0,5,216,45,8,28,2,11,97
3,89,14:40:00==>14:50:00,31125,1,0,0,1,208,35,19,25,2,11,84
3,90,14:50:00==>15:00:00,31125,4,1,0.25,2,191,58,14,25,2,11,84
3,91,15:00:00==>15:10:00,31125,3,1,0.3333333333333333,0,240,24,10,43,2,11,84
3,92,15:10:00==>15:20:00,31125,1,0,0,3,221,40,21,17,,,
3,93,15:20:00==>15:30:00,31125,0,0,NaN,4,215,47,23,10,2,11,84
3,94,15:30:00==>15:40:00,31125,3,0,0,2,220,57,22,3,2,11,84
3,95,15:40:00==>15:50:00,31125,4,0,0,3,255,52,9,10,,,
3,96,15:50:00==>16:00:00,31125,7,0,0,3,223,55,16,6,2,10,83
3,97,16:00:00==>16:10:00,31125,2,0,0,3,236,47,13,9,2,11,83
3,98,16:10:00==>16:20:00,31125,3,0,0,2,242,62,17,9,2,10,83
3,99,16:20:00==>16:30:00,31125,1,0,0,1,257,53,17,14,2,10,83
3,100,16:30:00==>16:40:00,31125,3,0,0,2,273,65,17,12,,,
3,101,16:40:00==>16:50:00,31125,7,0,0,0,285,44,21,5,2,10,83
3,102,16:50:00==>17:00:00,31125,8,0,0,2,260,59,21,1,2,10,83
3,103,17:00:00==>17:10:00,31125,1,0,0,3,234,101,21,14,2,10,83
3,104,17:10:00==>17:20:00,31125,6,0,0,4,250,55,26,8,2,9,83
3,105,17:20:00==>17:30:00,31125,4,0,0,1,253,92,22,9,2,9,83
3,106,17:30:00==>17:40:00,31125,6,0,0,5,269,41,17,12,2,9,81
3,107,17:40:00==>17:50:00,31125,3,0,0,0,217,77,15,8,2,9,80
3,108,17:50:00==>18:00:00,31125,7,4,0.5714285714285714,4,242,86,18,23,2,8,80
3,109,18:00:00==>18:10:00,31125,5,1,0.2,0,253,80,23,12,2,8,80
3,110,18:10:00==>18:20:00,31125,2,0,0,1,211,55,16,3,2,8,80
3,111,18:20:00==>18:30:00,31125,8,1,0.125,0,240,78,12,6,2,8,80
3,112,18:30:00==>18:40:00,31125,3,0,0,0,261,41,21,9,2,8,80
3,113,18:40:00==>18:50:00,31125,2,0,0,3,272,59,21,11,2,7,79
3,114,18:50:00==>19:00:00,31125,4,1,0.25,2,258,64,13,7,2,7,79
3,115,19:00:00==>19:10:00,31125,5,0,0,2,273,53,14,9,2,7,79
3,116,19:10:00==>19:20:00,31125,6,2,0.3333333333333333,0,222,44,9,9,2,7,79
3,117,19:20:00==>19:30:00,31125,3,1,0.3333333333333333,2,232,60,16,4,2,7,79
3,118,19:30:00==>19:40:00,31125,4,1,0.25,2,268,47,17,4,,,
3,119,19:40:00==>19:50:00,31125,2,1,0.5,3,247,39,9,6,2,7,90
3,120,19:50:00==>20:00:00,31125,2,0,0,1,274,33,10,3,2,7,90
3,121,20:00:00==>20:10:00,31125,3,0,0,5,255,64,9,10,2,7,90
3,122,20:10:00==>20:20:00,31125,11,1,0.09090909090909091,0,240,51,18,6,,,
3,123,20:20:00==>20:30:00,31125,2,0,0,4,240,23,9,3,2,6,90
3,124,20:30:00==>20:40:00,31125,4,2,0.5,4,253,39,14,10,,,
3,125,20:40:00==>20:50:00,31125,2,0,0,2,243,51,21,5,2,6,90
3,126,20:50:00==>21:00:00,31125,3,1,0.3333333333333333,1,243,51,9,14,2,6,90
3,127,21:00:00==>21:10:00,31125,1,0,0,4,226,33,13,5,2,6,90
3,128,21:10:00==>21:20:00,31125,8,3,0.375,2,229,49,9,2,2,6,90
3,129,21:20:00==>21:30:00,31125,1,0,0,2,244,38,3,11,2,6,90
3,130,21:30:00==>21:40:00,31125,5,2,0.4,2,247,32,9,0,,,
3,131,21:40:00==>21:50:00,31125,6,2,0.3333333333333333,1,267,29,12,2,2,6,117
3,132,21:50:00==>22:00:00,31125,4,2,0.5,3,233,44,10,3,2,6,117
3,133,22:00:00==>22:10:00,31125,2,0,0,1,235,51,14,16,2,6,117
3,134,22:10:00==>22:20:00,31125,3,0,0,5,258,31,9,10,2,5,117
3,135,22:20:00==>22:30:00,31125,3,0,0,1,242,41,9,10,2,5,117
3,136,22:30:00==>22:40:00,31125,8,5,0.625,3,249,34,7,3,2,5,117
3,137,22:40:00==>22:50:00,31125,4,1,0.25,3,239,27,6,5,2,5,134
3,138,22:50:00==>23:00:00,31125,2,0,0,0,225,48,11,1,2,5,134
3,139,23:00:00==>23:10:00,31125,1,0,0,0,234,41,6,6,2,5,134
3,140,23:10:00==>23:20:00,31125,0,0,NaN,1,232,29,11,10,2,5,134
3,141,23:20:00==>23:30:00,31125,3,0,0,1,231,38,7,1,2,5,134
3,142,23:30:00==>23:40:00,31125,0,0,NaN,2,225,34,14,6,2,5,134
3,143,23:40:00==>23:50:00,31125,0,0,NaN,2,195,35,15,10,2,5,132
3,144,23:50:00==>00:00:00,31125,0,0,NaN,2,204,29,12,7,2,4,132
4,1,00:00:00==>00:10:00,187829,10,1,0.1,10,,,,,,,
4,2,00:10:00==>00:20:00,187829,24,2,0.08333333333333333,5,605,117,36,15,,,
4,3,00:20:00==>00:30:00,187829,11,1,0.09090909090909091,6,590,94,36,24,,,
4,4,00:30:00==>00:40:00,187829,12,4,0.3333333333333333,5,613,85,18,21,3,5,174
4,5,00:40:00==>00:50:00,187829,7,0,0,6,625,124,31,19,3,5,176
4,6,00:50:00==>01:00:00,187829,12,0,0,8,582,68,12,15,3,5,176
4,7,01:00:00==>01:10:00,187829,8,0,0,3,517,84,25,24,3,5,176
4,8,01:10:00==>01:20:00,187829,9,1,0.1111111111111111,4,558,90,36,19,3,5,176
4,9,01:20:00==>01:30:00,187829,10,0,0,5,525,67,33,17,3,5,176
4,10,01:30:00==>01:40:00,187829,2,0,0,4,474,89,15,7,3,5,176
4,11,01:40:00==>01:50:00,187829,5,0,0,2,562,75,12,10,3,5,188
4,12,01:50:00==>02:00:00,187829,8,2,0.25,1,502,75,8,12,3,5,188
4,13,02:00:00==>02:10:00,187829,8,0,0,4,501,91,14,16,3,5,188
4,14,02:10:00==>02:20:00,187829,6,0,0,7,474,44,7,6,3,5,188
4,15,02:20:00==>02:30:00,187829,2,0,0,1,451,59,6,7,3,5,188
4,16,02:30:00==>02:40:00,187829,6,0,0,5,406,46,8,9,3,5,188
4,17,02:40:00==>02:50:00,187829,7,1,0.14285714285714285,5,500,72,17,13,3,5,188
4,18,02:50:00==>03:00:00,187829,4,0,0,4,458,72,15,13,3,5,188
4,19,03:00:00==>03:10:00,187829,2,0,0,2,453,84,17,13,3,5,187
4,20,03:10:00==>03:20:00,187829,7,2,0.2857142857142857,1,437,74,22,9,3,5,187
4,21,03:20:00==>03:30:00,187829,1,0,0,4,432,67,31,12,3,5,187
4,22,03:30:00==>03:40:00,187829,3,2,0.6666666666666666,1,377,56,12,8,3,5,187
4,23,03:40:00==>03:50:00,187829,5,2,0.4,0,448,50,10,11,3,5,187
4,24,03:50:00==>04:00:00,187829,0,0,NaN,1,346,43,10,5,3,5,187
4,25,04:00:00==>04:10:00,187829,2,0,0,0,322,38,15,12,3,5,179
4,26,04:10:00==>04:20:00,187829,6,2,0.3333333333333333,1,302,31,8,14,3,5,179
4,27,04:20:00==>04:30:00,187829,5,1,0.2,1,302,38,19,9,3,5,179
4,28,04:30:00==>04:40:00,187829,0,0,NaN,1,351,57,13,22,3,5,179
4,29,04:40:00==>04:50:00,187829,0,0,NaN,1,367,35,16,13,3,4,179
4,30,04:50:00==>05:00:00,187829,1,0,0,1,329,55,8,17,3,4,168
4,31,05:00:00==>05:10:00,187829,1,0,0,0,350,48,8,10,3,4,168
4,32,05:10:00==>05:20:00,187829,2,0,0,0,355,43,11,8,3,4,168
4,33,05:20:00==>05:30:00,187829,1,0,0,1,300,50,19,14,3,4,168
4,34,05:30:00==>05:40:00,187829,2,0,0,1,358,58,13,13,3,4,168
4,35,05:40:00==>05:50:00,187829,4,1,0.25,0,373,66,17,12,3,4,161
4,36,05:50:00==>06:00:00,187829,7,5,0.7142857142857143,0,334,70,17,8,3,4,161
4,37,06:00:00==>06:10:00,187829,11,8,0.7272727272727273,0,381,58,26,18,3,4,161
4,38,06:10:00==>06:20:00,187829,7,6,0.8571428571428571,1,363,58,19,9,3,4,161
4,39,06:20:00==>06:30:00,187829,6,5,0.8333333333333334,4,409,67,25,12,3,4,161
4,40,06:30:00==>06:40:00,187829,19,7,0.3684210526315789,2,426,55,22,11,3,4,161
4,41,06:40:00==>06:50:00,187829,9,1,0.1111111111111111,5,486,93,22,17,3,4,154
4,42,06:50:00==>07:00:00,187829,13,1,0.07692307692307693,4,478,103,27,28,2,4,154
4,43,07:00:00==>07:10:00,187829,19,3,0.15789473684210525,14,639,114,39,15,2,4,154
4,44,07:10:00==>07:20:00,187829,31,3,0.0967741935483871,18,590,119,23,24,2,4,154
4,45,07:20:00==>07:30:00,187829,54,3,0.05555555555555555,22,635,137,40,40,2,4,154
4,46,07:30:00==>07:40:00,187829,51,5,0.09803921568627451,21,690,123,51,19,2,4,154
4,47,07:40:00==>07:50:00,187829,65,8,0.12307692307692308,35,700,149,53,44,,,
4,48,07:50:00==>08:00:00,187829,95,19,0.2,45,725,185,71,44,2,4,154
4,49,08:00:00==>08:10:00,187829,146,63,0.4315068493150685,49,745,158,68,27,2,4,151
4,50,08:10:00==>08:20:00,187829,159,61,0.3836477987421384,57,724,180,69,42,,,
4,51,08:20:00==>08:30:00,187829,197,90,0.45685279187817257,37,767,184,78,27,,,
4,52,08:30:00==>08:40:00,187829,197,80,0.40609137055837563,55,782,181,66,30,2,4,151
4,53,08:40:00==>08:50:00,187829,155,75,0.4838709677419355,77,762,192,69,33,,,
4,54,08:50:00==>09:00:00,187829,160,53,0.33125,40,749,172,59,35,,,
4,55,09:00:00==>09:10:00,187829,158,39,0.2468354430379747,38,764,147,46,35,2,5,149
4,56,09:10:00==>09:20:00,187829,161,44,0.2732919254658385,34,766,189,64,28,,,
4,57,09:20:00==>09:30:00,187829,136,27,0.19852941176470587,58,753,148,74,37,,,
4,58,09:30:00==>09:40:00,187829,96,34,0.3541666666666667,40,738,158,69,38,,,
4,59,09:40:00==>09:50:00,187829,91,33,0.3626373626373626,28,728,135,61,34,2,6,146
4,60,09:50:00==>10:00:00,187829,86,19,0.22093023255813954,22,756,151,57,40,,,
4,61,10:00:00==>10:10:00,187829,51,7,0.13725490196078433,15,745,146,76,31,,,
4,62,10:10:00==>10:20:00,187829,35,5,0.14285714285714285,25,781,174,56,37,2,7,146
4,63,10:20:00==>10:30:00,187829,63,11,0.1746031746031746,21,747,140,68,32,,,
4,64,10:30:00==>10:40:00,187829,57,22,0.38596491228070173,16,760,146,57,47,,,
4,65,10:40:00==>10:50:00,187829,52,5,0.09615384615384616,37,781,164,80,39,2,8,141
4,66,10:50:00==>11:00:00,187829,31,5,0.16129032258064516,20,726,154,81,32,2,8,141
4,67,11:00:00==>11:10:00,187829,23,1,0.043478260869565216,31,708,150,65,26,,,
4,68,11:10:00==>11:20:00,187829,25,0,0,29,713,136,58,25,2,9,141
4,69,11:20:00==>11:30:00,187829,28,1,0.03571428571428571,23,715,179,54,28,,,
4,70,11:30:00==>11:40:00,187829,49,4,0.08163265306122448,23,692,147,77,63,2,9,141
4,71,11:40:00==>11:50:00,187829,32,5,0.15625,33,718,131,67,35,,,
4,72,11:50:00==>12:00:00,187829,43,7,0.16279069767441862,31,723,166,61,38,2,9,141
4,73,12:00:00==>12:10:00,187829,44,5,0.11363636363636363,28,779,160,57,46,2,9,141
4,74,12:10:00==>12:20:00,187829,57,13,0.22807017543859648,20,742,156,43,43,2,9,141
4,75,12:20:00==>12:30:00,187829,38,1,0.02631578947368421,28,770,151,64,35,2,9,141
4,76,12:30:00==>12:40:00,187829,37,3,0.08108108108108109,23,789,125,51,24,2,9,143
4,77,12:40:00==>12:50:00,187829,46,2,0.043478260869565216,21,723,138,38,28,2,9,123
4,78,12:50:00==>13:00:00,187829,44,2,0.045454545454545456,21,717,153,47,26,2,9,123
4,79,13:00:00==>13:10:00,187829,54,17,0.3148148148148148,30,736,136,35,33,2,9,123
4,80,13:10:00==>13:20:00,187829,55,15,0.2727272727272727,33,768,136,38,20,2,10,123
4,81,13:20:00==>13:30:00,187829,52,14,0.2692307692307692,21,707,123,39,32,2,10,123
4,82,13:30:00==>13:40:00,187829,58,11,0.1896551724137931,28,770,144,52,29,2,10,123
4,83,13:40:00==>13:50:00,187829,52,10,0.19230769230769232,25,749,139,57,27,2,10,97
4,84,13:50:00==>14:00:00,187829,63,21,0.3333333333333333,20,715,141,35,18,2,10,97
4,85,14:00:00==>14:10:00,187829,55,21,0.38181818181818183,35,710,158,65,36,2,11,97
4,86,14:10:00==>14:20:00,187829,51,14,0.27450980392156865,31,751,145,49,29,2,11,97
4,87,14:20:00==>14:30:00,187829,48,12,0.25,31,713,143,66,49,2,11,97
4,88,14:30:00==>14:40:00,187829,74,28,0.3783783783783784,21,704,135,26,15,2,11,97
4,89,14:40:00==>14:50:00,187829,53,15,0.2830188679245283,19,717,157,59,21,2,11,84
4,90,14:50:00==>15:00:00,187829,49,8,0.16326530612244897,24,711,133,47,30,2,11,84
4,91,15:00:00==>15:10:00,187829,37,2,0.05405405405405406,34,718,170,65,33,2,11,84
4,92,15:10:00==>15:20:00,187829,60,28,0.4666666666666667,35,703,143,58,52,,,
4,93,15:20:00==>15:30:00,187829,47,22,0.46808510638297873,25,686,161,59,54,2,11,84
4,94,15:30:00==>15:40:00,187829,54,4,0.07407407407407407,46,681,157,66,63,2,11,84
4,95,15:40:00==>15:50:00,187829,49,2,0.04081632653061224,34,687,178,86,69,,,
4,96,15:50:00==>16:00:00,187829,43,4,0.09302325581395349,21,693,148,78,52,2,10,83
4,97,16:00:00==>16:10:00,187829,44,1,0.022727272727272728,37,668,149,82,36,2,11,83
4,98,16:10:00==>16:20:00,187829,56,2,0.03571428571428571,46,640,172,76,43,2,10,83
4,99,16:20:00==>16:30:00,187829,66,1,0.015151515151515152,57,678,141,75,33,2,10,83
4,100,16:30:00==>16:40:00,187829,72,3,0.041666666666666664,47,719,176,87,36,,,
4,101,16:40:00==>16:50:00,187829,59,2,0.03389830508474576,35,692,197,98,41,2,10,83
4,102,16:50:00==>17:00:00,187829,60,2,0.03333333333333333,69,670,203,103,69,2,10,83
4,103,17:00:00==>17:10:00,187829,79,4,0.05063291139240506,73,731,209,109,44,2,10,83
4,104,17:10:00==>17:20:00,187829,59,6,0.1016949152542373,54,737,216,94,55,2,9,83
4,105,17:20:00==>17:30:00,187829,58,2,0.034482758620689655,59,703,238,101,42,2,9,83
4,106,17:30:00==>17:40:00,187829,85,8,0.09411764705882353,54,743,219,99,46,2,9,81
4,107,17:40:00==>17:50:00,187829,77,8,0.1038961038961039,58,727,235,93,78,2,9,80
4,108,17:50:00==>18:00:00,187829,70,2,0.02857142857142857,70,689,193,107,47,2,8,80
4,109,18:00:00==>18:10:00,187829,106,11,0.10377358490566038,80,673,209,88,48,2,8,80
4,110,18:10:00==>18:20:00,187829,95,9,0.09473684210526316,91,678,225,105,50,2,8,80
4,111,18:20:00==>18:30:00,187829,103,12,0.11650485436893204,83,703,206,84,68,2,8,80
4,112,18:30:00==>18:40:00,187829,81,10,0.12345679012345678,103,737,242,111,35,2,8,80
4,113,18:40:00==>18:50:00,187829,80,11,0.1375,61,674,242,82,49,2,7,79
4,114,18:50:00==>19:00:00,187829,67,5,0.07462686567164178,74,714,202,100,37,2,7,79
4,115,19:00:00==>19:10:00,187829,69,5,0.07246376811594203,57,738,211,73,37,2,7,79
4,116,19:10:00==>19:20:00,187829,94,21,0.22340425531914893,76,746,208,73,55,2,7,79
4,117,19:20:00==>19:30:00,187829,67,7,0.1044776119402985,60,739,202,76,51,2,7,79
4,118,19:30:00==>19:40:00,187829,84,7,0.08333333333333333,50,695,209,81,47,,,
4,119,19:40:00==>19:50:00,187829,72,9,0.125,41,701,212,80,35,2,7,90
4,120,19:50:00==>20:00:00,187829,65,9,0.13846153846153847,48,766,213,78,29,2,7,90
4,121,20:00:00==>20:10:00,187829,74,3,0.04054054054054054,64,749,177,80,36,2,7,90
4,122,20:10:00==>20:20:00,187829,88,3,0.03409090909090909,33,708,203,50,38,,,
4,123,20:20:00==>20:30:00,187829,83,5,0.060240963855421686,50,715,245,81,34,2,6,90
4,124,20:30:00==>20:40:00,187829,101,7,0.06930693069306931,34,710,207,64,34,,,
4,125,20:40:00==>20:50:00,187829,86,4,0.046511627906976744,56,722,191,65,31,2,6,90
4,126,20:50:00==>21:00:00,187829,94,7,0.07446808510638298,56,674,198,71,34,2,6,90
4,127,21:00:00==>21:10:00,187829,110,14,0.12727272727272726,44,688,197,59,26,2,6,90
4,128,21:10:00==>21:20:00,187829,86,7,0.08139534883720931,41,706,202,69,26,2,6,90
4,129,21:20:00==>21:30:00,187829,72,12,0.16666666666666666,51,718,199,66,38,2,6,90
4,130,21:30:00==>21:40:00,187829,84,7,0.08333333333333333,35,788,166,49,26,,,
4,131,21:40:00==>21:50:00,187829,105,22,0.20952380952380953,45,749,178,49,32,2,6,117
4,132,21:50:00==>22:00:00,187829,86,12,0.13953488372093023,47,724,171,67,45,2,6,117
4,133,22:00:00==>22:10:00,187829,111,12,0.10810810810810811,41,723,197,77,35,2,6,117
4,134,22:10:00==>22:20:00,187829,120,19,0.15833333333333333,30,722,194,50,26,2,5,117
4,135,22:20:00==>22:30:00,187829,55,3,0.05454545454545454,33,770,191,64,25,2,5,117
4,136,22:30:00==>22:40:00,187829,52,3,0.057692307692307696,30,782,175,47,27,2,5,117
4,137,22:40:00==>22:50:00,187829,35,1,0.02857142857142857,32,723,179,45,30,2,5,134
4,138,22:50:00==>23:00:00,187829,45,2,0.044444444444444446,15,728,168,34,22,2,5,134
4,139,23:00:00==>23:10:00,187829,36,2,0.05555555555555555,19,717,134,39,32,2,5,134
4,140,23:10:00==>23:20:00,187829,20,0,0,18,739,168,40,40,2,5,134
4,141,23:20:00==>23:30:00,187829,16,1,0.0625,16,717,140,45,24,2,5,134
4,142,23:30:00==>23:40:00,187829,24,0,0,15,645,137,39,38,2,5,134
4,143,23:40:00==>23:50:00,187829,27,0,0,11,695,112,43,25,2,5,132
4,144,23:50:00==>00:00:00,187829,26,1,0.038461538461538464,8,682,97,29,28,2,4,132
5,1,00:00:00==>00:10:00,27888,1,0,0,0,,,,,,,
5,2,00:10:00==>00:20:00,27888,0,0,NaN,1,96,14,4,10,,,
5,3,00:20:00==>00:30:00,27888,0,0,NaN,2,89,10,2,1,,,
5,4,00:30:00==>00:40:00,27888,1,0,0,1,46,12,1,0,3,5,174
5,5,00:40:00==>00:50:00,27888,0,0,NaN,0,83,3,0,0,3,5,176
5,6,00:50:00==>01:00:00,27888,0,0,NaN,2,75,9,2,0,3,5,176
5,7,01:00:00==>01:10:00,27888,0,0,NaN,0,105,7,2,1,3,5,176
5,8,01:10:00==>01:20:00,27888,0,0,NaN,0,80,4,0,0,3,5,176
5,9,01:20:00==>01:30:00,27888,0,0,NaN,2,45,2,0,1,3,5,176
5,10,01:30:00==>01:40:00,27888,0,0,NaN,0,82,4,0,0,3,5,176
5,11,01:40:00==>01:50:00,27888,0,0,NaN,0,76,6,1,0,3,5,188
5,12,01:50:00==>02:00:00,27888,0,0,NaN,0,79,6,2,3,3,5,188
5,13,02:00:00==>02:10:00,27888,0,0,NaN,1,91,2,0,0,3,5,188
5,14,02:10:00==>02:20:00,27888,0,0,NaN,0,39,1,3,0,3,5,188
5,15,02:20:00==>02:30:00,27888,0,0,NaN,0,29,1,1,1,3,5,188
5,16,02:30:00==>02:40:00,27888,0,0,NaN,0,58,7,0,1,3,5,188
5,17,02:40:00==>02:50:00,27888,0,0,NaN,1,46,8,0,0,3,5,188
5,18,02:50:00==>03:00:00,27888,0,0,NaN,1,66,2,0,0,3,5,188
5,19,03:00:00==>03:10:00,27888,0,0,NaN,0,32,5,2,0,3,5,187
5,20,03:10:00==>03:20:00,27888,0,0,NaN,0,31,1,0,0,3,5,187
5,21,03:20:00==>03:30:00,27888,0,0,NaN,0,61,5,1,0,3,5,187
5,22,03:30:00==>03:40:00,27888,0,0,NaN,0,42,4,0,0,3,5,187
5,23,03:40:00==>03:50:00,27888,0,0,NaN,0,60,2,1,0,3,5,187
5,24,03:50:00==>04:00:00,27888,0,0,NaN,0,18,0,0,0,3,5,187
5,25,04:00:00==>04:10:00,27888,0,0,NaN,0,67,8,3,0,3,5,179
5,26,04:10:00==>04:20:00,27888,0,0,NaN,2,12,0,0,0,3,5,179
5,27,04:20:00==>04:30:00,27888,0,0,NaN,0,27,2,1,0,3,5,179
5,28,04:30:00==>04:40:00,27888,0,0,NaN,0,31,1,0,1,3,5,179
5,29,04:40:00==>04:50:00,27888,0,0,NaN,0,10,3,1,0,3,4,179
5,30,04:50:00==>05:00:00,27888,0,0,NaN,0,41,2,0,0,3,4,168
5,31,05:00:00==>05:10:00,27888,0,0,NaN,0,45,8,1,0,3,4,168
5,32,05:10:00==>05:20:00,27888,0,0,NaN,0,40,11,0,0,3,4,168
5,33,05:20:00==>05:30:00,27888,0,0,NaN,0,50,5,4,2,3,4,168
5,34,05:30:00==>05:40:00,27888,0,0,NaN,0,23,9,0,0,3,4,168
5,35,05:40:00==>05:50:00,27888,0,0,NaN,0,50,4,0,0,3,4,161
