area,time,timeSpan,poiCount,totalOrders,gap,gapRate,ordersAsDest,weather,temperature,pm25,lv1,lv2,lv3,lv4
3,31,05:00:00==>05:10:00,31125,0,0,NaN,0,2,1,112,68,25,4,1
3,32,05:10:00==>05:20:00,31125,0,0,NaN,0,2,1,112,115,2,0,4
3,33,05:20:00==>05:30:00,31125,0,0,NaN,0,2,1,112,105,27,5,1
3,34,05:30:00==>05:40:00,31125,0,0,NaN,0,2,1,112,68,11,3,5
3,35,05:40:00==>05:50:00,31125,0,0,NaN,0,2,1,110,66,9,4,6
3,36,05:50:00==>06:00:00,31125,0,0,NaN,0,2,1,110,39,16,5,4
3,37,06:00:00==>06:10:00,31125,0,0,NaN,0,2,1,110,95,10,1,7
3,38,06:10:00==>06:20:00,31125,0,0,NaN,0,2,1,110,146,6,10,5
3,39,06:20:00==>06:30:00,31125,2,0,0,0,2,1,110,114,7,0,2
3,40,06:30:00==>06:40:00,31125,5,1,0.2,0,2,1,110,178,17,9,5
3,41,06:40:00==>06:50:00,31125,2,0,0,1,2,1,106,182,32,9,9
3,42,06:50:00==>07:00:00,31125,0,0,NaN,2,2,1,106,172,34,14,3
3,43,07:00:00==>07:10:00,31125,2,0,0,2,1,1,106,234,33,6,7
3,44,07:10:00==>07:20:00,31125,2,0,0,1,1,1,106,187,49,10,10
3,45,07:20:00==>07:30:00,31125,9,2,0.2222222222222222,0,1,1,106,208,34,11,5
3,46,07:30:00==>07:40:00,31125,4,0,0,2,1,1,106,186,53,11,7
3,47,07:40:00==>07:50:00,31125,5,0,0,7,1,1,94,178,69,6,5
3,48,07:50:00==>08:00:00,31125,9,5,0.5555555555555556,3,1,1,94,190,77,6,9
3,49,08:00:00==>08:10:00,31125,6,3,0.5,4,,,,206,60,9,4
3,50,08:10:00==>08:20:00,31125,5,2,0.4,3,,,,209,52,11,3
3,51,08:20:00==>08:30:00,31125,4,0,0,6,2,1,94,222,56,4,13
3,52,08:30:00==>08:40:00,31125,8,7,0.875,4,,,,240,34,10,4
3,53,08:40:00==>08:50:00,31125,9,1,0.1111111111111111,1,2,1,82,281,35,12,6
3,54,08:50:00==>09:00:00,31125,4,0,0,1,,,,242,47,2,4
3,55,09:00:00==>09:10:00,31125,2,0,0,2,2,2,82,278,32,12,7
3,56,09:10:00==>09:20:00,31125,4,0,0,0,,,,217,63,16,17
3,57,09:20:00==>09:30:00,31125,2,1,0.5,0,,,,239,77,23,15
3,58,09:30:00==>09:40:00,31125,12,5,0.4166666666666667,1,2,2,82,226,61,23,12
3,59,09:40:00==>09:50:00,31125,4,0,0,9,,,,255,23,14,8
3,60,09:50:00==>10:00:00,31125,2,0,0,9,,,,219,69,20,8
3,61,10:00:00==>10:10:00,31125,7,4,0.5714285714285714,2,,,,252,64,21,5
3,62,10:10:00==>10:20:00,31125,3,1,0.3333333333333333,2,,,,205,56,17,8
3,63,10:20:00==>10:30:00,31125,4,1,0.25,1,,,,218,59,13,8
3,64,10:30:00==>10:40:00,31125,7,4,0.5714285714285714,2,,,,271,26,25,3
3,65,10:40:00==>10:50:00,31125,4,3,0.75,3,,,,262,46,13,5
3,66,10:50:00==>11:00:00,31125,1,0,0,2,,,,256,29,13,9
3,67,11:00:00==>11:10:00,31125,7,3,0.42857142857142855,0,,,,248,38,11,5
3,68,11:10:00==>11:20:00,31125,3,1,0.3333333333333333,3,,,,223,35,20,9
3,69,11:20:00==>11:30:00,31125,6,5,0.8333333333333334,1,,,,175,52,12,9
3,70,11:30:00==>11:40:00,31125,0,0,NaN,2,,,,230,37,14,10
3,71,11:40:00==>11:50:00,31125,1,0,0,2,,,,271,34,23,8
3,72,11:50:00==>12:00:00,31125,0,0,NaN,1,,,,223,65,26,6
3,73,12:00:00==>12:10:00,31125,6,0,0,0,,,,260,36,26,7
3,74,12:10:00==>12:20:00,31125,4,1,0.25,4,,,,233,38,18,6
3,75,12:20:00==>12:30:00,31125,4,0,0,0,,,,241,47,12,14
3,76,12:30:00==>12:40:00,31125,4,2,0.5,0,,,,232,46,21,14
3,77,12:40:00==>12:50:00,31125,10,6,0.6,1,,,,235,41,26,3
3,78,12:50:00==>13:00:00,31125,4,1,0.25,2,,,,229,41,18,8
3,79,13:00:00==>13:10:00,31125,8,2,0.25,1,,,,287,41,25,8
3,80,13:10:00==>13:20:00,31125,6,0,0,1,,,,213,43,19,5
3,81,13:20:00==>13:30:00,31125,3,2,0.6666666666666666,2,,,,228,50,14,11
3,82,13:30:00==>13:40:00,31125,10,7,0.7,2,,,,230,41,12,5
3,83,13:40:00==>13:50:00,31125,4,2,0.5,1,,,,207,56,15,6
3,84,13:50:00==>14:00:00,31125,5,4,0.8,2,,,,229,22,24,12
3,85,14:00:00==>14:10:00,31125,0,0,NaN,1,,,,190,59,38,12
3,86,14:10:00==>14:20:00,31125,4,1,0.25,3,,,,204,55,23,27
3,87,14:20:00==>14:30:00,31125,4,3,0.75,4,,,,201,75,21,27
3,88,14:30:00==>14:40:00,31125,2,0,0,5,,,,201,49,25,13
3,89,14:40:00==>14:50:00,31125,2,0,0,0,,,,226,69,25,23
3,90,14:50:00==>15:00:00,31125,4,0,0,0,,,,215,62,25,25
3,91,15:00:00==>15:10:00,31125,5,1,0.2,4,,,,236,60,35,18
3,92,15:10:00==>15:20:00,31125,4,2,0.5,2,,,,216,44,40,11
3,93,15:20:00==>15:30:00,31125,2,0,0,2,,,,234,62,23,15
3,94,15:30:00==>15:40:00,31125,4,2,0.5,2,,,,225,76,23,13
3,95,15:40:00==>15:50:00,31125,5,1,0.2,2,,,,244,54,18,6
3,96,15:50:00==>16:00:00,31125,3,0,0,4,,,,247,64,27,12
3,97,16:00:00==>16:10:00,31125,4,0,0,4,,,,268,50,15,13
3,98,16:10:00==>16:20:00,31125,4,0,0,0,,,,256,85,33,3
3,99,16:20:00==>16:30:00,31125,2,1,0.5,3,,,,217,81,13,5
3,100,16:30:00==>16:40:00,31125,1,0,0,2,,,,242,54,23,6
3,101,16:40:00==>16:50:00,31125,3,0,0,5,,,,265,72,30,12
3,102,16:50:00==>17:00:00,31125,3,0,0,6,,,,238,75,18,15
3,103,17:00:00==>17:10:00,31125,9,0,0,2,,,,219,75,19,9
3,104,17:10:00==>17:20:00,31125,9,3,0.3333333333333333,3,,,,235,85,24,8
3,105,17:20:00==>17:30:00,31125,2,0,0,6,,,,210,104,28,12
3,106,17:30:00==>17:40:00,31125,12,5,0.4166666666666667,4,,,,247,87,24,11
3,107,17:40:00==>17:50:00,31125,6,0,0,4,,,,189,87,27,12
3,108,17:50:00==>18:00:00,31125,6,0,0,1,,,,225,74,36,9
3,109,18:00:00==>18:10:00,31125,4,0,0,6,,,,238,100,24,14
3,110,18:10:00==>18:20:00,31125,3,0,0,1,,,,219,95,33,17
3,111,18:20:00==>18:30:00,31125,4,0,0,1,,,,,,,
3,112,18:30:00==>18:40:00,31125,4,0,0,5,,,,,,,
3,113,18:40:00==>18:50:00,31125,2,0,0,2,,,,,,,
3,114,18:50:00==>19:00:00,31125,0,0,NaN,2,,,,,,,
3,115,19:00:00==>19:10:00,31125,0,0,NaN,4,,,,,,,
3,116,19:10:00==>19:20:00,31125,4,1,0.25,0,,,,,,,
3,117,19:20:00==>19:30:00,31125,3,1,0.3333333333333333,4,,,,,,,
3,118,19:30:00==>19:40:00,31125,3,3,1,2,,,,,,,
3,119,19:40:00==>19:50:00,31125,2,1,0.5,4,,,,,,,
3,120,19:50:00==>20:00:00,31125,1,0,0,1,,,,,,,
3,121,20:00:00==>20:10:00,31125,5,0,0,2,,,,,,,
3,122,20:10:00==>20:20:00,31125,1,0,0,4,,,,,,,
3,123,20:20:00==>20:30:00,31125,5,3,0.6,2,,,,,,,
3,124,20:30:00==>20:40:00,31125,8,1,0.125,0,,,,,,,
3,125,20:40:00==>20:50:00,31125,5,3,0.6,6,,,,164,28,6,0
3,126,20:50:00==>21:00:00,31125,4,1,0.25,2,,,,222,64,16,12
3,127,21:00:00==>21:10:00,31125,2,0,0,3,,,,234,44,11,12
3,128,21:10:00==>21:20:00,31125,2,0,0,5,,,,248,55,18,4
3,129,21:20:00==>21:30:00,31125,0,0,NaN,2,,,,,,,
3,130,21:30:00==>21:40:00,31125,0,0,NaN,3,,,,,,,
3,131,21:40:00==>21:50:00,31125,0,0,NaN,5,,,,,,,
3,132,21:50:00==>22:00:00,31125,3,0,0,1,,,,,,,
3,133,22:00:00==>22:10:00,31125,1,0,0,2,,,,,,,
3,134,22:10:00==>22:20:00,31125,2,1,0.5,1,,,,,,,
3,135,22:20:00==>22:30:00,31125,3,0,0,2,,,,,,,
3,136,22:30:00==>22:40:00,31125,1,0,0,0,,,,,,,
3,137,22:40:00==>22:50:00,31125,4,0,0,0,,,,,,,
3,138,22:50:00==>23:00:00,31125,1,0,0,0,,,,194,59,22,1
3,139,23:00:00==>23:10:00,31125,1,0,0,2,,,,209,60,16,10
3,140,23:10:00==>23:20:00,31125,4,2,0.5,1,,,,210,39,10,7
3,141,23:20:00==>23:30:00,31125,3,2,0.6666666666666666,1,,,,216,84,15,6
3,142,23:30:00==>23:40:00,31125,1,0,0,0,,,,243,33,8,7
3,143,23:40:00==>23:50:00,31125,1,0,0,3,,,,254,17,5,3
3,144,23:50:00==>00:00:00,31125,0,0,NaN,1,,,,250,26,11,5
4,1,00:00:00==>00:10:00,187829,20,4,0.2,11,,,,,,,
4,2,00:10:00==>00:20:00,187829,22,0,0,10,2,1,102,666,82,28,19
4,3,00:20:00==>00:30:00,187829,10,1,0.1,3,2,1,102,592,88,41,23
4,4,00:30:00==>00:40:00,187829,14,2,0.14285714285714285,6,2,1,100,640,77,24,24
4,5,00:40:00==>00:50:00,187829,13,2,0.15384615384615385,7,2,1,100,575,91,18,20
4,6,00:50:00==>01:00:00,187829,13,2,0.15384615384615385,6,2,1,108,521,65,23,14
4,7,01:00:00==>01:10:00,187829,10,2,0.2,2,2,1,108,571,94,30,11
4,8,01:10:00==>01:20:00,187829,12,3,0.25,3,2,1,108,580,87,32,18
4,9,01:20:00==>01:30:00,187829,11,0,0,4,2,0,108,524,93,19,24
4,10,01:30:00==>01:40:00,187829,14,4,0.2857142857142857,2,2,0,108,490,55,15,24
4,11,01:40:00==>01:50:00,187829,17,4,0.23529411764705882,2,2,0,108,457,62,16,26
4,12,01:50:00==>02:00:00,187829,6,2,0.3333333333333333,0,2,0,108,500,68,11,10
4,13,02:00:00==>02:10:00,187829,6,0,0,3,2,0,108,497,76,23,17
4,14,02:10:00==>02:20:00,187829,10,5,0.5,0,2,0,108,428,81,5,8
4,15,02:20:00==>02:30:00,187829,7,1,0.14285714285714285,2,2,0,108,425,60,10,10
4,16,02:30:00==>02:40:00,187829,6,2,0.3333333333333333,1,2,1,108,404,61,33,9
4,17,02:40:00==>02:50:00,187829,6,1,0.16666666666666666,3,2,0,106,420,62,17,19
4,18,02:50:00==>03:00:00,187829,3,0,0,3,2,1,106,433,71,16,13
4,19,03:00:00==>03:10:00,187829,8,1,0.125,4,2,1,106,384,70,16,3
4,20,03:10:00==>03:20:00,187829,1,0,0,1,2,1,106,362,73,9,12
4,21,03:20:00==>03:30:00,187829,3,1,0.3333333333333333,1,2,1,106,374,33,3,16
4,22,03:30:00==>03:40:00,187829,3,1,0.3333333333333333,1,2,1,106,329,54,23,7
4,23,03:40:00==>03:50:00,187829,1,0,0,1,2,1,107,314,37,19,17
4,24,03:50:00==>04:00:00,187829,1,0,0,2,2,1,107,276,37,14,17
4,25,04:00:00==>04:10:00,187829,4,1,0.25,1,2,1,107,271,41,16,7
4,26,04:10:00==>04:20:00,187829,3,0,0,0,2,1,107,304,26,15,15
4,27,04:20:00==>04:30:00,187829,3,1,0.3333333333333333,0,2,1,107,367,42,17,13
4,28,04:30:00==>04:40:00,187829,4,2,0.5,1,2,1,107,300,45,13,13
4,29,04:40:00==>04:50:00,187829,4,2,0.5,2,2,1,107,274,57,6,20
4,30,04:50:00==>05:00:00,187829,1,0,0,0,2,1,112,362,31,11,13
4,31,05:00:00==>05:10:00,187829,2,0,0,1,2,1,112,392,49,27,7
4,32,05:10:00==>05:20:00,187829,3,1,0.3333333333333333,1,2,1,112,317,42,12,13
4,33,05:20:00==>05:30:00,187829,3,0,0,0,2,1,112,347,33,17,13
4,34,05:30:00==>05:40:00,187829,2,0,0,1,2,1,112,359,63,16,14
4,35,05:40:00==>05:50:00,187829,3,0,0,2,2,1,110,347,65,11,15
4,36,05:50:00==>06:00:00,187829,4,3,0.75,0,2,1,110,352,70,17,14
4,37,06:00:00==>06:10:00,187829,6,2,0.3333333333333333,0,2,1,110,367,57,17,3
4,38,06:10:00==>06:20:00,187829,3,3,1,1,2,1,110,406,64,7,14
4,39,06:20:00==>06:30:00,187829,7,3,0.42857142857142855,0,2,1,110,473,76,18,18
4,40,06:30:00==>06:40:00,187829,12,1,0.08333333333333333,9,2,1,110,345,86,14,19
4,41,06:40:00==>06:50:00,187829,13,0,0,9,2,1,106,467,89,38,30
4,42,06:50:00==>07:00:00,187829,17,0,0,6,2,1,106,571,84,40,27
4,43,07:00:00==>07:10:00,187829,36,0,0,10,1,1,106,662,101,35,32
4,44,07:10:00==>07:20:00,187829,38,1,0.02631578947368421,22,1,1,106,683,139,23,25
4,45,07:20:00==>07:30:00,187829,65,5,0.07692307692307693,27,1,1,106,661,143,46,25
4,46,07:30:00==>07:40:00,187829,72,8,0.1111111111111111,29,1,1,106,704,135,46,25
4,47,07:40:00==>07:50:00,187829,75,8,0.10666666666666667,36,1,1,94,728,133,64,26
4,48,07:50:00==>08:00:00,187829,124,53,0.4274193548387097,39,1,1,94,720,142,66,28
4,49,08:00:00==>08:10:00,187829,144,62,0.4305555555555556,60,,,,700,187,54,39
4,50,08:10:00==>08:20:00,187829,172,89,0.5174418604651163,60,,,,759,157,51,31
4,51,08:20:00==>08:30:00,187829,204,107,0.5245098039215687,88,2,1,94,786,152,69,32
4,52,08:30:00==>08:40:00,187829,191,90,0.4712041884816754,79,,,,812,184,60,31
4,53,08:40:00==>08:50:00,187829,188,90,0.4787234042553192,64,2,1,82,795,166,62,24
4,54,08:50:00==>09:00:00,187829,180,66,0.36666666666666664,42,,,,771,198,42,23
4,55,09:00:00==>09:10:00,187829,177,43,0.24293785310734464,65,2,2,82,764,190,55,51
4,56,09:10:00==>09:20:00,187829,196,71,0.3622448979591837,47,,,,773,157,63,51
4,57,09:20:00==>09:30:00,187829,172,57,0.3313953488372093,63,,,,756,155,63,36
4,58,09:30:00==>09:40:00,187829,119,47,0.3949579831932773,37,2,2,82,752,120,68,36
4,59,09:40:00==>09:50:00,187829,106,43,0.4056603773584906,41,,,,833,144,56,32
4,60,09:50:00==>10:00:00,187829,105,38,0.3619047619047619,23,,,,777,159,63,24
4,61,10:00:00==>10:10:00,187829,62,15,0.24193548387096775,23,,,,770,165,74,53
4,62,10:10:00==>10:20:00,187829,59,10,0.1694915254237288,18,,,,754,145,59,18
4,63,10:20:00==>10:30:00,187829,49,10,0.20408163265306123,21,,,,749,130,82,33
4,64,10:30:00==>10:40:00,187829,41,4,0.0975609756097561,33,,,,753,135,49,27
4,65,10:40:00==>10:50:00,187829,52,7,0.1346153846153846,30,,,,754,150,56,47
4,66,10:50:00==>11:00:00,187829,27,5,0.18518518518518517,29,,,,798,169,46,39
4,67,11:00:00==>11:10:00,187829,44,5,0.11363636363636363,41,,,,804,153,45,31
4,68,11:10:00==>11:20:00,187829,38,1,0.02631578947368421,31,,,,758,128,43,29
4,69,11:20:00==>11:30:00,187829,33,4,0.12121212121212122,27,,,,771,150,53,26
4,70,11:30:00==>11:40:00,187829,46,10,0.21739130434782608,48,,,,690,144,60,24
4,71,11:40:00==>11:50:00,187829,37,6,0.16216216216216217,32,,,,742,144,61,35
4,72,11:50:00==>12:00:00,187829,43,9,0.20930232558139536,22,,,,681,150,58,28
4,73,12:00:00==>12:10:00,187829,51,4,0.0784313725490196,30,,,,724,158,65,32
4,74,12:10:00==>12:20:00,187829,59,5,0.0847457627118644,35,,,,713,202,52,30
4,75,12:20:00==>12:30:00,187829,44,3,0.06818181818181818,30,,,,723,194,50,46
4,76,12:30:00==>12:40:00,187829,50,1,0.02,29,,,,723,155,53,45
4,77,12:40:00==>12:50:00,187829,60,11,0.18333333333333332,38,,,,713,163,52,43
4,78,12:50:00==>13:00:00,187829,57,7,0.12280701754385964,27,,,,727,149,37,32
4,79,13:00:00==>13:10:00,187829,70,18,0.2571428571428571,35,,,,739,149,57,24
4,80,13:10:00==>13:20:00,187829,52,14,0.2692307692307692,34,,,,772,139,77,32
4,81,13:20:00==>13:30:00,187829,81,20,0.24691358024691357,32,,,,745,138,60,40
4,82,13:30:00==>13:40:00,187829,77,33,0.42857142857142855,30,,,,752,154,68,22
4,83,13:40:00==>13:50:00,187829,74,29,0.3918918918918919,31,,,,689,147,47,48
4,84,13:50:00==>14:00:00,187829,64,16,0.25,40,,,,727,153,51,31
4,85,14:00:00==>14:10:00,187829,82,16,0.1951219512195122,24,,,,675,140,49,42
4,86,14:10:00==>14:20:00,187829,66,29,0.4393939393939394,28,,,,670,150,65,21
4,87,14:20:00==>14:30:00,187829,59,12,0.2033898305084746,32,,,,703,158,74,30
4,88,14:30:00==>14:40:00,187829,47,1,0.02127659574468085,38,,,,687,138,77,29
4,89,14:40:00==>14:50:00,187829,59,7,0.11864406779661017,35,,,,708,127,63,30
4,90,14:50:00==>15:00:00,187829,53,5,0.09433962264150944,33,,,,681,141,74,35
4,91,15:00:00==>15:10:00,187829,36,2,0.05555555555555555,24,,,,691,164,61,27
4,92,15:10:00==>15:20:00,187829,60,5,0.08333333333333333,30,,,,717,137,52,39
4,93,15:20:00==>15:30:00,187829,68,12,0.17647058823529413,41,,,,702,151,78,40
4,94,15:30:00==>15:40:00,187829,60,11,0.18333333333333332,34,,,,696,171,86,41
4,95,15:40:00==>15:50:00,187829,64,17,0.265625,39,,,,690,159,90,48
4,96,15:50:00==>16:00:00,187829,51,11,0.21568627450980393,48,,,,683,212,87,44
4,97,16:00:00==>16:10:00,187829,75,6,0.08,37,,,,692,147,82,49
4,98,16:10:00==>16:20:00,187829,76,8,0.10526315789473684,41,,,,669,196,92,62
4,99,16:20:00==>16:30:00,187829,82,2,0.024390243902439025,52,,,,694,182,122,49
4,100,16:30:00==>16:40:00,187829,73,9,0.1232876712328767,50,,,,694,208,110,56
4,101,16:40:00==>16:50:00,187829,86,18,0.20930232558139536,39,,,,664,189,115,65
4,102,16:50:00==>17:00:00,187829,93,5,0.053763440860215055,53,,,,672,196,91,59
4,103,17:00:00==>17:10:00,187829,86,9,0.10465116279069768,68,,,,738,246,103,51
4,104,17:10:00==>17:20:00,187829,109,18,0.1651376146788991,71,,,,703,249,120,44
4,105,17:20:00==>17:30:00,187829,86,14,0.16279069767441862,52,,,,638,213,123,41
4,106,17:30:00==>17:40:00,187829,99,12,0.12121212121212122,69,,,,709,215,132,46
4,107,17:40:00==>17:50:00,187829,107,23,0.21495327102803738,71,,,,707,215,116,46
4,108,17:50:00==>18:00:00,187829,119,25,0.21008403361344538,59,,,,690,246,96,58
4,109,18:00:00==>18:10:00,187829,153,47,0.30718954248366015,78,,,,714,221,114,61
4,110,18:10:00==>18:20:00,187829,137,49,0.35766423357664234,79,,,,691,233,86,60
4,111,18:20:00==>18:30:00,187829,105,12,0.11428571428571428,76,,,,,,,
4,112,18:30:00==>18:40:00,187829,90,14,0.15555555555555556,107,,,,,,,
4,113,18:40:00==>18:50:00,187829,92,5,0.05434782608695652,81,,,,,,,
4,114,18:50:00==>19:00:00,187829,78,14,0.1794871794871795,78,,,,,,,
4,115,19:00:00==>19:10:00,187829,73,6,0.0821917808219178,89,,,,,,,
4,116,19:10:00==>19:20:00,187829,101,16,0.15841584158415842,95,,,,,,,
4,117,19:20:00==>19:30:00,187829,98,26,0.2653061224489796,86,,,,,,,
4,118,19:30:00==>19:40:00,187829,100,29,0.29,82,,,,,,,
4,119,19:40:00==>19:50:00,187829,96,12,0.125,86,,,,,,,
4,120,19:50:00==>20:00:00,187829,79,11,0.13924050632911392,75,,,,,,,
4,121,20:00:00==>20:10:00,187829,81,8,0.09876543209876543,47,,,,,,,
4,122,20:10:00==>20:20:00,187829,115,14,0.12173913043478261,43,,,,,,,
4,123,20:20:00==>20:30:00,187829,105,5,0.047619047619047616,37,,,,,,,
4,124,20:30:00==>20:40:00,187829,87,8,0.09195402298850575,47,,,,,,,
4,125,20:40:00==>20:50:00,187829,107,4,0.037383177570093455,54,,,,587,146,46,32
4,126,20:50:00==>21:00:00,187829,98,3,0.030612244897959183,35,,,,707,224,80,51
4,127,21:00:00==>21:10:00,187829,80,4,0.05,48,,,,657,240,88,41
4,128,21:10:00==>21:20:00,187829,88,9,0.10227272727272728,65,,,,658,237,84,58
4,129,21:20:00==>21:30:00,187829,70,6,0.08571428571428572,44,,,,,,,
4,130,21:30:00==>21:40:00,187829,72,12,0.16666666666666666,39,,,,,,,
4,131,21:40:00==>21:50:00,187829,86,11,0.12790697674418605,43,,,,,,,
4,132,21:50:00==>22:00:00,187829,87,7,0.08045977011494253,33,,,,,,,
4,133,22:00:00==>22:10:00,187829,79,4,0.05063291139240506,48,,,,,,,
4,134,22:10:00==>22:20:00,187829,56,6,0.10714285714285714,29,,,,,,,
4,135,22:20:00==>22:30:00,187829,40,2,0.05,20,,,,,,,
4,136,22:30:00==>22:40:00,187829,35,3,0.08571428571428572,21,,,,,,,
4,137,22:40:00==>22:50:00,187829,29,4,0.13793103448275862,13,,,,,,,
4,138,22:50:00==>23:00:00,187829,32,1,0.03125,9,,,,690,157,33,30
4,139,23:00:00==>23:10:00,187829,23,0,0,14,,,,693,220,39,27
4,140,23:10:00==>23:20:00,187829,19,1,0.05263157894736842,4,,,,721,170,51,35
4,141,23:20:00==>23:30:00,187829,19,1,0.05263157894736842,13,,,,699,160,51,30
4,142,23:30:00==>23:40:00,187829,16,1,0.0625,10,,,,696,142,45,34
4,143,23:40:00==>23:50:00,187829,25,2,0.08,8,,,,627,160,27,31
4,144,23:50:00==>00:00:00,187829,28,4,0.14285714285714285,9,,,,704,114,39,24
5,1,00:00:00==>00:10:00,27888,0,0,NaN,0,,,,,,,
5,2,00:10:00==>00:20:00,27888,0,0,NaN,1,2,1,102,107,9,10,0
5,3,00:20:00==>00:30:00,27888,0,0,NaN,0,2,1,102,78,16,1,0
5,4,00:30:00==>00:40:00,27888,0,0,NaN,1,2,1,100,94,3,0,4
5,5,00:40:00==>00:50:00,27888,0,0,NaN,3,2,1,100,91,9,0,1
5,6,00:50:00==>01:00:00,27888,0,0,NaN,1,2,1,108,67,3,1,0
5,7,01:00:00==>01:10:00,27888,0,0,NaN,2,2,1,108,41,3,3,0
5,8,01:10:00==>01:20:00,27888,0,0,NaN,0,2,1,108,82,2,1,0
5,9,01:20:00==>01:30:00,27888,0,0,NaN,0,2,0,108,37,9,2,0
5,10,01:30:00==>01:40:00,27888,1,1,1,1,2,0,108,41,2,0,0
5,11,01:40:00==>01:50:00,27888,0,0,NaN,0,2,0,108,66,8,0,2
5,12,01:50:00==>02:00:00,27888,0,0,NaN,0,2,0,108,79,10,0,0
5,13,02:00:00==>02:10:00,27888,1,0,0,0,2,0,108,66,7,3,0
5,14,02:10:00==>02:20:00,27888,0,0,NaN,0,2,0,108,55,3,0,5
5,15,02:20:00==>02:30:00,27888,0,0,NaN,1,2,0,108,68,1,4,2
5,16,02:30:00==>02:40:00,27888,0,0,NaN,0,2,1,108,28,14,4,0
5,17,02:40:00==>02:50:00,27888,0,0,NaN,1,2,0,106,14,12,4,1
5,18,02:50:00==>03:00:00,27888,0,0,NaN,0,2,1,106,44,11,1,0
5,19,03:00:00==>03:10:00,27888,0,0,NaN,0,2,1,106,29,7,0,1
5,20,03:10:00==>03:20:00,27888,0,0,NaN,0,2,1,106,71,4,3,0
5,21,03:20:00==>03:30:00,27888,0,0,NaN,1,2,1,106,50,7,0,0
5,22,03:30:00==>03:40:00,27888,0,0,NaN,1,2,1,106,63,3,0,2
5,23,03:40:00==>03:50:00,27888,0,0,NaN,1,2,1,107,27,11,1,0
5,24,03:50:00==>04:00:00,27888,0,0,NaN,0,2,1,107,51,6,1,0
5,25,04:00:00==>04:10:00,27888,0,0,NaN,0,2,1,107,25,1,1,2
5,26,04:10:00==>04:20:00,27888,0,0,NaN,0,2,1,107,58,6,0,1
5,27,04:20:00==>04:30:00,27888,0,0,NaN,0,2,1,107,11,0,1,0
5,28,04:30:00==>04:40:00,27888,0,0,NaN,0,2,1,107,17,17,0,1
5,29,04:40:00==>04:50:00,27888,0,0,NaN,0,2,1,107,38,1,0,0
5,30,04:50:00==>05:00:00,27888,0,0,NaN,0,2,1,112,11,3,2,0
5,31,05:00:00==>05:10:00,27888,0,0,NaN,0,2,1,112,11,5,1,0
5,32,05:10:00==>05:20:00,27888,0,0,NaN,0,2,1,112,16,2,1,0
5,33,05:20:00==>05:30:00,27888,0,0,NaN,0,2,1,112,37,2,3,3
5,34,05:30:00==>05:40:00,27888,0,0,NaN,0,2,1,112,65,1,0,0
5,35,05:40:00==>05:50:00,27888,0,0,NaN,0,2,1,110,24,1,0,3
5,36,05:50:00==>06:00:00,27888,0,0,NaN,1,2,1,110,54,5,1,0
5,37,06:00:00==>06:10:00,27888,1,1,1,1,2,1,110,29,5,0,0
5,38,06:10:00==>06:20:00,27888,2,1,0.5,1,2,1,110,59,9,3,4
5,39,06:20:00==>06:30:00,27888,0,0,NaN,1,2,1,110,25,11,0,1
5,40,06:30:00==>06:40:00,27888,0,0,NaN,3,2,1,110,81,5,3,0
5,41,06:40:00==>06:50:00,27888,1,0,0,3,2,1,106,47,4,5,1
5,42,06:50:00==>07:00:00,27888,1,0,0,0,2,1,106,90,15,5,1
5,43,07:00:00==>07:10:00,27888,1,0,0,4,1,1,106,115,13,4,2
5,44,07:10:00==>07:20:00,27888,0,0,NaN,1,1,1,106,130,24,6,4
5,45,07:20:00==>07:30:00,27888,3,0,0,2,1,1,106,89,10,6,4
5,46,07:30:00==>07:40:00,27888,4,0,0,2,1,1,106,107,17,10,2
5,47,07:40:00==>07:50:00,27888,4,1,0.25,2,1,1,94,119,32,3,3
5,48,07:50:00==>08:00:00,27888,3,2,0.6666666666666666,0,1,1,94,110,20,3,3
5,49,08:00:00==>08:10:00,27888,4,1,0.25,5,,,,147,14,5,6
5,50,08:10:00==>08:20:00,27888,1,1,1,5,,,,133,13,4,3
5,51,08:20:00==>08:30:00,27888,6,4,0.6666666666666666,4,2,1,94,110,26,4,2
5,52,08:30:00==>08:40:00,27888,3,0,0,3,,,,121,20,4,0
5,53,08:40:00==>08:50:00,27888,1,1,1,4,2,1,82,129,20,7,0
5,54,08:50:00==>09:00:00,27888,4,0,0,2,,,,121,24,3,5
5,55,09:00:00==>09:10:00,27888,5,2,0.4,2,2,2,82,123,20,3,0
5,56,09:10:00==>09:20:00,27888,7,5,0.7142857142857143,7,,,,124,12,2,2
5,57,09:20:00==>09:30:00,27888,9,7,0.7777777777777778,1,,,,99,21,13,0
5,58,09:30:00==>09:40:00,27888,4,2,0.5,2,2,2,82,126,20,1,1
5,59,09:40:00==>09:50:00,27888,3,2,0.6666666666666666,5,,,,105,10,3,1
5,60,09:50:00==>10:00:00,27888,3,1,0.3333333333333333,5,,,,116,21,0,1
5,61,10:00:00==>10:10:00,27888,1,1,1,8,,,,132,28,1,3
5,62,10:10:00==>10:20:00,27888,3,1,0.3333333333333333,4,,,,134,12,6,3
5,63,10:20:00==>10:30:00,27888,6,2,0.3333333333333333,2,,,,126,24,4,0
5,64,10:30:00==>10:40:00,27888,6,2,0.3333333333333333,5,,,,131,10,5,3
5,65,10:40:00==>10:50:00,27888,2,0,0,2,,,,100,18,5,2
